Totals & Averages,CreditID,SiteID,FiscalID,PaymentID,LedgerID,ReceiptID,EmployeeID,ConcessionID,MemoID,dCredit,dcCreditAmt,bTferMoveOutAdjmt,bNonPosting,dCreated,dArchived,dDeleted,dUpdated,uTS,SMEMO
,372607,1495,95803,1745087,54406,1053245,93,88,533166,11-09-2012 10:13:44.220,15,FALSE,FALSE,11-09-2012 10:13:36.160,,,11-09-2012 10:13:36.160,System.Byte[],Waived current late fee 2.
,372608,1495,95803,1745087,54406,1053245,93,88,533166,11-09-2012 10:13:44.220,-15,FALSE,FALSE,11-09-2012 10:13:36.160,,,11-09-2012 10:13:36.160,System.Byte[],Waived current late fee 2.
,373493,1495,95934,1748601,1528,1055334,93,88,533502,11-12-2012 9:09:39.767,15,FALSE,FALSE,11-12-2012 9:09:30.873,,,11-12-2012 9:09:30.873,System.Byte[],Waived current late fee 1.
,373494,1495,95934,1748601,1528,1055334,93,88,533502,11-12-2012 9:09:39.767,-15,FALSE,FALSE,11-12-2012 9:09:30.873,,,11-12-2012 9:09:30.873,System.Byte[],Waived current late fee 1.
,374189,1495,96020,1750400,1523,1056283,93,88,533779,11-13-2012 15:19:49.680,15,FALSE,FALSE,11-13-2012 15:20:35.750,,,11-13-2012 15:20:35.750,System.Byte[],Waived current late fee 1.
,374190,1495,96020,1750400,1523,1056283,93,88,533779,11-13-2012 15:19:49.680,-15,FALSE,FALSE,11-13-2012 15:20:35.750,,,11-13-2012 15:20:35.750,System.Byte[],Waived current late fee 1.
,374247,1495,96020,1750566,91220,1056366,93,88,533814,11-13-2012 16:32:10.290,15,FALSE,FALSE,11-13-2012 16:32:12.830,,,11-13-2012 16:32:12.830,System.Byte[],Waived current late fee 1.
,374248,1495,96020,1750566,91220,1056366,93,88,533814,11-13-2012 16:32:10.290,-15,FALSE,FALSE,11-13-2012 16:32:12.830,,,11-13-2012 16:32:12.830,System.Byte[],Waived current late fee 1.
,376257,1495,96191,1754464,71006,1058058,93,88,534229,11-16-2012 15:57:16.457,15,FALSE,FALSE,11-16-2012 15:57:25.140,,,11-16-2012 15:57:25.140,System.Byte[],Waived current late fee 1.
,376258,1495,96191,1754464,71006,1058058,93,88,534229,11-16-2012 15:57:16.457,-15,FALSE,FALSE,11-16-2012 15:57:25.140,,,11-16-2012 15:57:25.140,System.Byte[],Waived current late fee 1.
,378527,1495,96596,1761517,85272,1061811,93,88,534976,11-26-2012 13:11:31.483,15,FALSE,FALSE,11-26-2012 13:12:20.763,,,11-26-2012 13:12:20.763,System.Byte[],Waived current late fee 1.
,378528,1495,96596,1761517,85272,1061811,93,88,534976,11-26-2012 13:11:31.483,-15,FALSE,FALSE,11-26-2012 13:12:20.763,,,11-26-2012 13:12:20.763,System.Byte[],Waived current late fee 1.
,379491,1495,96848,1765844,85437,1064202,93,88,535532,11-30-2012 10:11:34.100,15,FALSE,FALSE,11-30-2012 10:11:35.563,,,11-30-2012 10:11:35.563,System.Byte[],Waived current late fee 1.
,379492,1495,96848,1765844,85437,1064202,93,88,535532,11-30-2012 10:11:34.100,-15,FALSE,FALSE,11-30-2012 10:11:35.563,,,11-30-2012 10:11:35.563,System.Byte[],Waived current late fee 1.
,379763,1495,96848,1767025,81997,1064926,93,88,535711,11-30-2012 16:04:08.703,15,FALSE,FALSE,11-30-2012 16:04:48.790,,,11-30-2012 16:04:48.790,System.Byte[],Waived current late fee 1.
,379764,1495,96848,1767025,81997,1064926,93,88,535711,11-30-2012 16:04:08.703,-15,FALSE,FALSE,11-30-2012 16:04:48.790,,,11-30-2012 16:04:48.790,System.Byte[],Waived current late fee 1.
,380313,1495,96963,1774056,83736,1070056,93,88,535977,12-03-2012 10:09:16.187,15,FALSE,FALSE,12-03-2012 10:09:23.103,,,12-03-2012 10:09:23.103,System.Byte[],Waived current late fee 1.
,380314,1495,96963,1774056,83736,1070056,93,88,535977,12-03-2012 10:09:16.187,-15,FALSE,FALSE,12-03-2012 10:09:23.103,,,12-03-2012 10:09:23.103,System.Byte[],Waived current late fee 1.
,383183,1495,97569,1789886,96784,1080263,1038,88,537260,12-13-2012 9:58:49.970,15,FALSE,FALSE,12-13-2012 9:58:49.503,,,12-13-2012 9:58:49.503,System.Byte[],Waived current late fee 1.
,383184,1495,97569,1789886,96784,1080263,1038,88,537260,12-13-2012 9:58:49.970,-15,FALSE,FALSE,12-13-2012 9:58:49.503,,,12-13-2012 9:58:49.503,System.Byte[],Waived current late fee 1.
,383211,1495,97569,1789948,1528,1080302,1038,88,537272,12-13-2012 10:59:08.780,15,FALSE,FALSE,12-13-2012 10:59:15.207,,,12-13-2012 10:59:15.207,System.Byte[],Waived current late fee 1.
,383212,1495,97569,1789948,1528,1080302,1038,88,537272,12-13-2012 10:59:08.780,-15,FALSE,FALSE,12-13-2012 10:59:15.210,,,12-13-2012 10:59:15.210,System.Byte[],Waived current late fee 1.
,383525,1495,97632,1791223,8221,1080942,1038,88,537446,12-14-2012 13:29:20.813,15,FALSE,FALSE,12-14-2012 13:29:21.410,,,12-14-2012 13:29:21.410,System.Byte[],Waived current late fee 2.
,383526,1495,97632,1791223,8221,1080942,1038,88,537446,12-14-2012 13:29:20.813,-15,FALSE,FALSE,12-14-2012 13:29:21.410,,,12-14-2012 13:29:21.410,System.Byte[],Waived current late fee 2.
,383531,1495,97632,1791227,95057,1080945,1038,88,537447,12-14-2012 13:32:47.813,15,FALSE,FALSE,12-14-2012 13:32:49.970,,,12-14-2012 13:32:49.970,System.Byte[],Waived current late fee 1.
,383532,1495,97632,1791227,95057,1080945,1038,88,537447,12-14-2012 13:32:47.813,-15,FALSE,FALSE,12-14-2012 13:32:49.970,,,12-14-2012 13:32:49.970,System.Byte[],Waived current late fee 1.
,383639,1495,97632,1791594,61331,1081123,1038,88,537487,12-14-2012 16:29:01.157,15,FALSE,FALSE,12-14-2012 16:29:22.120,,,12-14-2012 16:29:22.120,System.Byte[],Waived current late fee 1.
,383640,1495,97632,1791594,61331,1081123,1038,88,537487,12-14-2012 16:29:01.157,-15,FALSE,FALSE,12-14-2012 16:29:22.123,,,12-14-2012 16:29:22.123,System.Byte[],Waived current late fee 1.
,384119,1495,97744,1793646,1523,1082240,93,88,537706,12-17-2012 16:31:25.250,15,FALSE,FALSE,12-17-2012 16:31:48.437,,,12-17-2012 16:31:48.437,System.Byte[],Waived current late fee 1.
,384120,1495,97744,1793646,1523,1082240,93,88,537706,12-17-2012 16:31:25.250,-15,FALSE,FALSE,12-17-2012 16:31:48.440,,,12-17-2012 16:31:48.440,System.Byte[],Waived current late fee 1.
,384611,1495,97925,1795738,86686,1083408,1179,88,537931,12-20-2012 11:22:21.907,15,FALSE,FALSE,12-20-2012 11:22:27.050,,,12-20-2012 11:22:27.050,System.Byte[],Waived current late fee 2.
,384612,1495,97925,1795738,86686,1083408,1179,88,537931,12-20-2012 11:22:21.907,-15,FALSE,FALSE,12-20-2012 11:22:27.050,,,12-20-2012 11:22:27.050,System.Byte[],Waived current late fee 2.
,384983,1495,97984,1796917,96174,1084070,1038,88,538060,12-21-2012 15:31:50.563,15,FALSE,FALSE,12-21-2012 15:31:57.970,,,12-21-2012 15:31:57.970,System.Byte[],Waived current late fee 1.
,384984,1495,97984,1796917,96174,1084070,1038,88,538060,12-21-2012 15:31:50.563,-15,FALSE,FALSE,12-21-2012 15:31:57.970,,,12-21-2012 15:31:57.970,System.Byte[],Waived current late fee 1.
,384985,1495,97984,1796918,96174,1084070,1038,88,538061,12-21-2012 15:31:50.563,15,FALSE,FALSE,12-21-2012 15:31:57.970,,,12-21-2012 15:31:57.970,System.Byte[],Waived current late fee 2.
,384986,1495,97984,1796918,96174,1084070,1038,88,538061,12-21-2012 15:31:50.563,-15,FALSE,FALSE,12-21-2012 15:31:57.970,,,12-21-2012 15:31:57.970,System.Byte[],Waived current late fee 2.
,385509,1495,98102,1799022,93733,1085219,93,88,538208,12-26-2012 11:37:25.983,15,FALSE,FALSE,12-26-2012 11:37:21.040,,,12-26-2012 11:37:21.040,System.Byte[],Waived current late fee 1.
,385510,1495,98102,1799022,93733,1085219,93,88,538208,12-26-2012 11:37:25.983,-15,FALSE,FALSE,12-26-2012 11:37:21.040,,,12-26-2012 11:37:21.040,System.Byte[],Waived current late fee 1.
,386057,1495,98280,1801933,1562,1086870,93,88,538984,12-28-2012 13:19:52.047,15,FALSE,FALSE,12-28-2012 13:19:28.720,,,12-28-2012 13:19:28.720,System.Byte[],Waived current late fee 1.
,386058,1495,98280,1801933,1562,1086870,93,88,538984,12-28-2012 13:19:52.047,-15,FALSE,FALSE,12-28-2012 13:19:28.723,,,12-28-2012 13:19:28.723,System.Byte[],Waived current late fee 1.
,387919,1495,98623,1815685,94541,1096470,93,88,539619,01-04-2013 9:58:17.437,15,FALSE,FALSE,01-04-2013 9:58:33.123,,,01-04-2013 9:58:33.123,System.Byte[],Waived current late fee 1.
,387920,1495,98623,1815685,94541,1096470,93,88,539619,01-04-2013 9:58:17.437,-15,FALSE,FALSE,01-04-2013 9:58:33.127,,,01-04-2013 9:58:33.127,System.Byte[],Waived current late fee 1.
,388093,1495,98623,1816570,89555,1097021,93,88,539701,01-04-2013 14:23:51.610,15,FALSE,FALSE,01-04-2013 14:24:06.223,,,01-04-2013 14:24:06.223,System.Byte[],Waived current late fee 1.
,388094,1495,98623,1816570,89555,1097021,93,88,539701,01-04-2013 14:23:51.610,-15,FALSE,FALSE,01-04-2013 14:24:06.223,,,01-04-2013 14:24:06.223,System.Byte[],Waived current late fee 1.
,388941,1495,98841,1821682,96466,1100341,93,88,540108,01-08-2013 11:53:28.233,15,FALSE,FALSE,01-08-2013 11:53:36.427,,,01-08-2013 11:53:36.427,System.Byte[],Waived current late fee 1.
,388942,1495,98841,1821682,96466,1100341,93,88,540108,01-08-2013 11:53:28.233,-15,FALSE,FALSE,01-08-2013 11:53:36.427,,,01-08-2013 11:53:36.427,System.Byte[],Waived current late fee 1.
,390311,1495,99089,1827806,83077,1103898,1179,88,540938,01-12-2013 10:41:16.390,15,FALSE,FALSE,01-12-2013 10:41:09.493,,,01-12-2013 10:41:09.493,System.Byte[],Waived current late fee 1.
,390312,1495,99089,1827806,83077,1103898,1179,88,540938,01-12-2013 10:41:16.390,-15,FALSE,FALSE,01-12-2013 10:41:09.493,,,01-12-2013 10:41:09.493,System.Byte[],Waived current late fee 1.
,390313,1495,99089,1827807,83077,1103898,1179,88,540939,01-12-2013 10:41:16.390,15,FALSE,FALSE,01-12-2013 10:41:09.493,,,01-12-2013 10:41:09.493,System.Byte[],Waived current late fee 2.
,390314,1495,99089,1827807,83077,1103898,1179,88,540939,01-12-2013 10:41:16.390,-15,FALSE,FALSE,01-12-2013 10:41:09.493,,,01-12-2013 10:41:09.493,System.Byte[],Waived current late fee 2.
,390609,1495,99150,1828997,1509,1104539,93,88,541096,01-14-2013 9:43:19.547,15,FALSE,FALSE,01-14-2013 9:42:33.433,,,01-14-2013 9:42:33.433,System.Byte[],Waived current late fee 1.
,390610,1495,99150,1828997,1509,1104539,93,88,541096,01-14-2013 9:43:19.547,-15,FALSE,FALSE,01-14-2013 9:42:33.433,,,01-14-2013 9:42:33.433,System.Byte[],Waived current late fee 1.
,392733,1495,99581,1837065,63337,1108736,93,88,542452,01-22-2013 16:33:07.113,15,FALSE,FALSE,01-22-2013 16:33:54.030,,,01-22-2013 16:33:54.030,System.Byte[],Waived current late fee 1.
,392734,1495,99581,1837065,63337,1108736,93,88,542452,01-22-2013 16:33:07.113,-15,FALSE,FALSE,01-22-2013 16:33:54.033,,,01-22-2013 16:33:54.033,System.Byte[],Waived current late fee 1.
,393239,1495,99757,1839697,85142,1110372,93,88,543263,01-25-2013 10:49:28.720,15,FALSE,FALSE,01-25-2013 10:49:36.083,,,01-25-2013 10:49:36.083,System.Byte[],Waived current late fee 1.
,393240,1495,99757,1839697,85142,1110372,93,88,543263,01-25-2013 10:49:28.720,-15,FALSE,FALSE,01-25-2013 10:49:36.083,,,01-25-2013 10:49:36.083,System.Byte[],Waived current late fee 1.
,393679,1495,99873,1842185,93355,1111720,93,88,543532,01-28-2013 13:09:59.970,15,FALSE,FALSE,01-28-2013 13:09:32.607,,,01-28-2013 13:09:32.607,System.Byte[],Waived current late fee 2.
,393680,1495,99873,1842185,93355,1111720,93,88,543532,01-28-2013 13:09:59.970,-15,FALSE,FALSE,01-28-2013 13:09:32.610,,,01-28-2013 13:09:32.610,System.Byte[],Waived current late fee 2.
,393683,1495,99873,1842215,97930,1111738,93,88,543537,01-28-2013 13:23:42.047,15,FALSE,FALSE,01-28-2013 13:23:22.043,,,01-28-2013 13:23:22.043,System.Byte[],Waived current late fee 1.
,393684,1495,99873,1842215,97930,1111738,93,88,543537,01-28-2013 13:23:42.047,-15,FALSE,FALSE,01-28-2013 13:23:22.043,,,01-28-2013 13:23:22.043,System.Byte[],Waived current late fee 1.
,393685,1495,99873,1842216,97930,1111738,93,88,543538,01-28-2013 13:23:42.047,15,FALSE,FALSE,01-28-2013 13:23:22.043,,,01-28-2013 13:23:22.043,System.Byte[],Waived current late fee 2.
,393686,1495,99873,1842216,97930,1111738,93,88,543538,01-28-2013 13:23:42.047,-15,FALSE,FALSE,01-28-2013 13:23:22.043,,,01-28-2013 13:23:22.043,System.Byte[],Waived current late fee 2.
,394045,1495,99956,1844202,1623,1112755,93,88,544331,01-29-2013 13:30:23.500,15,FALSE,FALSE,01-29-2013 13:30:00.013,,,01-29-2013 13:30:00.013,System.Byte[],Waived current late fee 2.
,394046,1495,99956,1844202,1623,1112755,93,88,544331,01-29-2013 13:30:23.500,-15,FALSE,FALSE,01-29-2013 13:30:00.013,,,01-29-2013 13:30:00.013,System.Byte[],Waived current late fee 2.
,395951,1495,100380,1862153,1755,1124856,93,88,546432,02-05-2013 13:15:40.730,15,FALSE,FALSE,02-05-2013 13:16:42.370,,,02-05-2013 13:16:42.370,System.Byte[],Waived current late fee 2.
,395952,1495,100380,1862153,1755,1124856,93,88,546432,02-05-2013 13:15:40.730,-15,FALSE,FALSE,02-05-2013 13:16:42.373,,,02-05-2013 13:16:42.373,System.Byte[],Waived current late fee 2.
,395995,1495,100380,1862310,63337,1124961,93,88,546454,02-05-2013 13:52:55.603,15,FALSE,FALSE,02-05-2013 13:53:27.110,,,02-05-2013 13:53:27.110,System.Byte[],Waived current late fee 2.
,395996,1495,100380,1862310,63337,1124961,93,88,546454,02-05-2013 13:52:55.603,-15,FALSE,FALSE,02-05-2013 13:53:27.110,,,02-05-2013 13:53:27.110,System.Byte[],Waived current late fee 2.
,397913,1495,100717,1871398,95598,1130602,93,88,547242,02-11-2013 13:46:56.260,15,FALSE,FALSE,02-11-2013 13:46:49.850,,,02-11-2013 13:46:49.850,System.Byte[],Waived current late fee 2.
,397914,1495,100717,1871398,95598,1130602,93,88,547242,02-11-2013 13:46:56.260,-15,FALSE,FALSE,02-11-2013 13:46:49.850,,,02-11-2013 13:46:49.850,System.Byte[],Waived current late fee 2.
,398911,1495,100810,1873388,94349,1131578,93,88,547603,02-12-2013 15:54:00.110,15,FALSE,FALSE,02-12-2013 15:54:42.403,,,02-12-2013 15:54:42.403,System.Byte[],Waived current late fee 1.
,398912,1495,100810,1873388,94349,1131578,93,88,547603,02-12-2013 15:54:00.110,-15,FALSE,FALSE,02-12-2013 15:54:42.403,,,02-12-2013 15:54:42.403,System.Byte[],Waived current late fee 1.
,398913,1495,100810,1873389,94349,1131578,93,88,547604,02-12-2013 15:54:00.110,15,FALSE,FALSE,02-12-2013 15:54:42.403,,,02-12-2013 15:54:42.403,System.Byte[],Waived current late fee 2.
,398914,1495,100810,1873389,94349,1131578,93,88,547604,02-12-2013 15:54:00.110,-15,FALSE,FALSE,02-12-2013 15:54:42.403,,,02-12-2013 15:54:42.403,System.Byte[],Waived current late fee 2.
,401093,1495,101131,1880227,1642,1134799,93,88,548681,02-18-2013 9:31:31.047,15,FALSE,FALSE,02-18-2013 9:31:50.690,,,02-18-2013 9:31:50.690,System.Byte[],Waived current late fee 1.
,401094,1495,101131,1880227,1642,1134799,93,88,548681,02-18-2013 9:31:31.047,-15,FALSE,FALSE,02-18-2013 9:31:50.690,,,02-18-2013 9:31:50.690,System.Byte[],Waived current late fee 1.
,401513,1495,101213,1881484,84207,1135476,93,88,548866,02-19-2013 13:11:37.937,15,FALSE,FALSE,02-19-2013 13:10:20.243,,,02-19-2013 13:10:20.243,System.Byte[],Waived current late fee 2.
,401514,1495,101213,1881484,84207,1135476,93,88,548866,02-19-2013 13:11:37.937,-15,FALSE,FALSE,02-19-2013 13:10:20.243,,,02-19-2013 13:10:20.243,System.Byte[],Waived current late fee 2.
,403131,1495,101622,1888692,63277,1139207,93,88,549633,02-26-2013 13:42:32.127,15,FALSE,FALSE,02-26-2013 13:42:59.743,,,02-26-2013 13:42:59.743,System.Byte[],Waived current late fee 1.
,403132,1495,101622,1888692,63277,1139207,93,88,549633,02-26-2013 13:42:32.127,-15,FALSE,FALSE,02-26-2013 13:42:59.743,,,02-26-2013 13:42:59.743,System.Byte[],Waived current late fee 1.
,403133,1495,101622,1888693,49403,1139207,93,88,549634,02-26-2013 13:42:32.127,15,FALSE,FALSE,02-26-2013 13:42:59.743,,,02-26-2013 13:42:59.743,System.Byte[],Waived current late fee 1.
,403134,1495,101622,1888693,49403,1139207,93,88,549634,02-26-2013 13:42:32.127,-15,FALSE,FALSE,02-26-2013 13:42:59.743,,,02-26-2013 13:42:59.743,System.Byte[],Waived current late fee 1.
,406229,1495,102274,1912183,101379,1155202,93,88,551043,03-08-2013 10:34:53.557,15,FALSE,FALSE,03-08-2013 10:34:57.980,,,03-08-2013 10:34:57.980,System.Byte[],Waived current late fee 1.
,406230,1495,102274,1912183,101379,1155202,93,88,551043,03-08-2013 10:34:53.557,-15,FALSE,FALSE,03-08-2013 10:34:57.980,,,03-08-2013 10:34:57.980,System.Byte[],Waived current late fee 1.
,406235,1495,102274,1912209,8221,1155218,93,88,551046,03-08-2013 10:55:16.460,15,FALSE,FALSE,03-08-2013 10:55:20.530,,,03-08-2013 10:55:20.530,System.Byte[],Waived current late fee 1.
,406236,1495,102274,1912209,8221,1155218,93,88,551046,03-08-2013 10:55:16.460,-15,FALSE,FALSE,03-08-2013 10:55:20.530,,,03-08-2013 10:55:20.530,System.Byte[],Waived current late fee 1.
,406237,1495,102274,1912220,84704,1155226,93,88,551047,03-08-2013 11:00:37.290,15,FALSE,FALSE,03-08-2013 11:01:26.723,,,03-08-2013 11:01:26.723,System.Byte[],Waived current late fee 1.
,406238,1495,102274,1912220,84704,1155226,93,88,551047,03-08-2013 11:00:37.290,-15,FALSE,FALSE,03-08-2013 11:01:26.723,,,03-08-2013 11:01:26.723,System.Byte[],Waived current late fee 1.
,406239,1495,102274,1912221,84704,1155226,93,88,551048,03-08-2013 11:00:37.290,15,FALSE,FALSE,03-08-2013 11:01:26.723,,,03-08-2013 11:01:26.723,System.Byte[],Waived current late fee 2.
,406240,1495,102274,1912221,84704,1155226,93,88,551048,03-08-2013 11:00:37.290,-15,FALSE,FALSE,03-08-2013 11:01:26.723,,,03-08-2013 11:01:26.723,System.Byte[],Waived current late fee 2.
,410938,1495,103189,1930474,93355,1165076,1179,88,553904,03-23-2013 13:26:21.827,15,FALSE,FALSE,03-23-2013 13:26:25.070,,03-23-2013 13:38:24.250,03-23-2013 13:38:24.330,System.Byte[],Waived current late fee 1.
,410939,1495,103189,1930474,93355,1165076,1179,88,553904,03-23-2013 13:26:21.827,-15,FALSE,FALSE,03-23-2013 13:26:25.070,,03-23-2013 13:38:24.250,03-23-2013 13:38:24.330,System.Byte[],Waived current late fee 1.
,410956,1495,103189,1930500,93355,1165092,1179,88,553909,03-23-2013 13:38:58.000,15,FALSE,FALSE,03-23-2013 13:39:00.607,,,03-23-2013 13:39:00.607,System.Byte[],Waived current late fee 1.
,410957,1495,103189,1930500,93355,1165092,1179,88,553909,03-23-2013 13:38:58.000,-15,FALSE,FALSE,03-23-2013 13:39:00.607,,,03-23-2013 13:39:00.607,System.Byte[],Waived current late fee 1.
,411110,1495,103251,1931399,104009,1165640,93,88,553987,03-25-2013 11:27:16.110,15,FALSE,FALSE,03-25-2013 11:27:21.433,,,03-25-2013 11:27:21.433,System.Byte[],Waived current late fee 1.
,411111,1495,103251,1931399,104009,1165640,93,88,553987,03-25-2013 11:27:16.110,-15,FALSE,FALSE,03-25-2013 11:27:21.433,,,03-25-2013 11:27:21.433,System.Byte[],Waived current late fee 1.
,411124,1495,103251,1931510,81213,1165695,93,88,554009,03-25-2013 12:27:07.843,15,FALSE,FALSE,03-25-2013 12:27:13.137,,,03-25-2013 12:27:13.137,System.Byte[],Waived current late fee 1.
,411125,1495,103251,1931510,81213,1165695,93,88,554009,03-25-2013 12:27:07.843,-15,FALSE,FALSE,03-25-2013 12:27:13.137,,,03-25-2013 12:27:13.137,System.Byte[],Waived current late fee 1.
,411218,1495,103251,1932023,86706,1165985,1179,88,554071,03-25-2013 16:38:19.530,15,FALSE,FALSE,03-25-2013 16:38:27.010,,,03-25-2013 16:38:27.010,System.Byte[],Waived current late fee 1.
,411219,1495,103251,1932023,86706,1165985,1179,88,554071,03-25-2013 16:38:19.530,-15,FALSE,FALSE,03-25-2013 16:38:27.010,,,03-25-2013 16:38:27.010,System.Byte[],Waived current late fee 1.
,411664,1495,103469,1934366,104432,1167307,93,88,554342,03-28-2013 10:51:04.110,15,FALSE,FALSE,03-28-2013 10:51:10.390,,,03-28-2013 10:51:10.390,System.Byte[],Waived current late fee 1.
,411665,1495,103469,1934366,104432,1167307,93,88,554342,03-28-2013 10:51:04.110,-15,FALSE,FALSE,03-28-2013 10:51:10.393,,,03-28-2013 10:51:10.393,System.Byte[],Waived current late fee 1.
,412218,1495,103536,1936657,81652,1168663,93,88,554583,03-29-2013 16:27:17.047,15,FALSE,FALSE,03-29-2013 16:27:32.890,,,03-29-2013 16:27:32.890,System.Byte[],Waived current late fee 1.
,412219,1495,103536,1936657,81652,1168663,93,88,554583,03-29-2013 16:27:17.047,-15,FALSE,FALSE,03-29-2013 16:27:32.890,,,03-29-2013 16:27:32.890,System.Byte[],Waived current late fee 1.
,413586,1495,103821,1950596,78084,1178590,93,88,555154,04-03-2013 16:59:57.440,15,FALSE,FALSE,04-03-2013 17:00:02.597,,,04-03-2013 17:00:02.597,System.Byte[],Waived current late fee 1.
,413587,1495,103821,1950596,78084,1178590,93,88,555154,04-03-2013 16:59:57.440,-15,FALSE,FALSE,04-03-2013 17:00:02.600,,,04-03-2013 17:00:02.600,System.Byte[],Waived current late fee 1.
,413588,1495,103821,1950597,78084,1178590,93,88,555155,04-03-2013 16:59:57.440,15,FALSE,FALSE,04-03-2013 17:00:02.600,,,04-03-2013 17:00:02.600,System.Byte[],Waived current late fee 2.
,413589,1495,103821,1950597,78084,1178590,93,88,555155,04-03-2013 16:59:57.440,-15,FALSE,FALSE,04-03-2013 17:00:02.600,,,04-03-2013 17:00:02.600,System.Byte[],Waived current late fee 2.
,413906,1495,103963,1953461,83077,1180511,93,88,555305,04-05-2013 10:50:40.220,15,FALSE,FALSE,04-05-2013 10:50:44.823,,,04-05-2013 10:50:44.823,System.Byte[],Waived current late fee 2.
,413907,1495,103963,1953461,83077,1180511,93,88,555305,04-05-2013 10:50:40.220,-15,FALSE,FALSE,04-05-2013 10:50:44.823,,,04-05-2013 10:50:44.823,System.Byte[],Waived current late fee 2.
,414632,1495,104108,1957734,93921,1183357,93,88,555688,04-08-2013 10:40:40.253,15,FALSE,FALSE,04-08-2013 10:40:44.410,,,04-08-2013 10:40:44.410,System.Byte[],Waived current late fee 2.
,414633,1495,104108,1957734,93921,1183357,93,88,555688,04-08-2013 10:40:40.253,-15,FALSE,FALSE,04-08-2013 10:40:44.410,,,04-08-2013 10:40:44.410,System.Byte[],Waived current late fee 2.
,418314,1495,104831,1971614,93355,1191276,93,88,557915,04-19-2013 11:02:44.703,15,FALSE,FALSE,04-19-2013 11:02:50.310,,,04-19-2013 11:02:50.310,System.Byte[],Waived current late fee 1.
,418315,1495,104831,1971614,93355,1191276,93,88,557915,04-19-2013 11:02:44.703,-15,FALSE,FALSE,04-19-2013 11:02:50.310,,,04-19-2013 11:02:50.310,System.Byte[],Waived current late fee 1.
,419024,1495,104954,1973893,101412,1192472,93,88,558215,04-22-2013 9:17:34.250,15,FALSE,FALSE,04-22-2013 9:17:39.833,,,04-22-2013 9:17:39.833,System.Byte[],Waived current late fee 1.
,419025,1495,104954,1973893,101412,1192472,93,88,558215,04-22-2013 9:17:34.250,-15,FALSE,FALSE,04-22-2013 9:17:39.833,,,04-22-2013 9:17:39.833,System.Byte[],Waived current late fee 1.
,419026,1495,104954,1973894,101413,1192472,93,88,558216,04-22-2013 9:17:34.250,15,FALSE,FALSE,04-22-2013 9:17:39.833,,,04-22-2013 9:17:39.833,System.Byte[],Waived current late fee 1.
,419027,1495,104954,1973894,101413,1192472,93,88,558216,04-22-2013 9:17:34.250,-15,FALSE,FALSE,04-22-2013 9:17:39.833,,,04-22-2013 9:17:39.833,System.Byte[],Waived current late fee 1.
,419028,1495,104954,1973895,101412,1192472,93,88,558217,04-22-2013 9:17:34.250,15,FALSE,FALSE,04-22-2013 9:17:39.837,,,04-22-2013 9:17:39.837,System.Byte[],Waived current late fee 2.
,419029,1495,104954,1973895,101412,1192472,93,88,558217,04-22-2013 9:17:34.250,-15,FALSE,FALSE,04-22-2013 9:17:39.837,,,04-22-2013 9:17:39.837,System.Byte[],Waived current late fee 2.
,419030,1495,104954,1973896,101413,1192472,93,88,558218,04-22-2013 9:17:34.250,15,FALSE,FALSE,04-22-2013 9:17:39.837,,,04-22-2013 9:17:39.837,System.Byte[],Waived current late fee 2.
,419031,1495,104954,1973896,101413,1192472,93,88,558218,04-22-2013 9:17:34.250,-15,FALSE,FALSE,04-22-2013 9:17:39.837,,,04-22-2013 9:17:39.837,System.Byte[],Waived current late fee 2.
,419042,1495,104954,1973930,85142,1192493,93,88,558219,04-22-2013 9:40:12.610,15,FALSE,FALSE,04-22-2013 9:40:45.427,,,04-22-2013 9:40:45.427,System.Byte[],Waived current late fee 1.
,419043,1495,104954,1973930,85142,1192493,93,88,558219,04-22-2013 9:40:12.610,-15,FALSE,FALSE,04-22-2013 9:40:45.427,,,04-22-2013 9:40:45.427,System.Byte[],Waived current late fee 1.
,420028,1495,105243,1977890,86917,1194697,93,88,558821,04-26-2013 11:48:48.043,15,FALSE,FALSE,04-26-2013 11:48:47.900,,,04-26-2013 11:48:47.900,System.Byte[],Waived current late fee 2.
,420029,1495,105243,1977890,86917,1194697,93,88,558821,04-26-2013 11:48:48.043,-15,FALSE,FALSE,04-26-2013 11:48:47.900,,,04-26-2013 11:48:47.900,System.Byte[],Waived current late fee 2.
,420114,1495,105243,1978237,102679,1194900,93,88,558894,04-26-2013 14:48:39.793,15,FALSE,FALSE,04-26-2013 14:48:58.943,,,04-26-2013 14:48:58.943,System.Byte[],Waived current late fee 1.
,420115,1495,105243,1978237,102679,1194900,93,88,558894,04-26-2013 14:48:39.793,-15,FALSE,FALSE,04-26-2013 14:48:58.943,,,04-26-2013 14:48:58.943,System.Byte[],Waived current late fee 1.
,420116,1495,105243,1978258,85272,1194912,93,88,558895,04-26-2013 14:58:30.323,15,FALSE,FALSE,04-26-2013 14:58:44.717,,,04-26-2013 14:58:44.717,System.Byte[],Waived current late fee 1.
,420117,1495,105243,1978258,85272,1194912,93,88,558895,04-26-2013 14:58:30.323,-15,FALSE,FALSE,04-26-2013 14:58:44.717,,,04-26-2013 14:58:44.717,System.Byte[],Waived current late fee 1.
