Totals & Averages,INVOICEID,IINVOICENUM,TENANTID,DINVOICED,DDUE,DPAIDTHRU,DDELETED,INVOICEDETAILID,LEDGERID,CHARGEID,PAYMENTID,EMPLOYEEID
,2359597,16627,380512,2020-03-27 12:10:55.440000,2020-03-27 23:59:59,,,4168543,343359,10518288,8681599,93
,2359596,16626,361206,2020-03-27 12:10:49.253000,2020-03-27 23:59:59,,,4168542,331850,10518291,8681598,93
,2359594,16624,1555,2020-03-27 12:10:42.703000,2020-03-27 23:59:59,,,4168540,1764,10518293,8681596,93
,2359583,16622,123935,2020-03-27 11:56:37.060000,2020-04-11 23:59:59,,,4168508,253406,10518626,8696896,93
,2359583,16622,123935,2020-03-27 11:56:37.060000,2020-04-11 23:59:59,,,4168509,253406,10518627,8696897,93
,2359676,16631,143263,2020-03-28 09:08:28.220000,2020-03-28 23:59:59,,,4168690,144829,10518956,8682090,5265
,2359677,16632,1497,2020-03-28 09:08:32.537000,2020-03-28 23:59:59,,,4168691,1703,10518959,8682093,5265
,2360279,16641,80105,2020-03-30 13:48:31.480000,2020-03-28 23:59:59,,,4169766,86473,10518960,8683233,2082
,2359675,16630,181379,2020-03-28 09:08:24.470000,2020-03-28 23:59:59,,,4168689,179977,10518961,8682089,5265
,2359678,16633,358314,2020-03-28 09:08:38.637000,2020-03-28 23:59:59,,,4168692,389116,10518962,8682094,5265
,2359679,16634,1310,2020-03-28 09:08:42.013000,2020-03-28 23:59:59,,,4168693,1513,10518964,8682095,5265
,2367104,16733,359162,2020-04-17 10:38:38.637000,2020-04-21 23:59:59,,,4179978,330258,10518966,8711104,2082
,2360279,16641,80105,2020-03-30 13:48:31.480000,2020-03-28 23:59:59,,,4169767,86473,10518969,8683234,2082
,2359670,16628,282952,2020-03-28 09:06:52.847000,2020-04-02 23:59:59,,,4168682,265841,10519151,8690965,5265
,2359671,16629,1436,2020-03-28 09:06:56.627000,2020-04-12 23:59:59,,,4168683,1642,10519152,8697900,5265
,2360119,16639,293548,2020-03-30 10:08:52.110000,2020-03-29 23:59:59,,,4169474,275528,10519525,8682900,93
,2360117,16637,1513,2020-03-30 10:08:42.487000,2020-03-29 23:59:59,,,4169472,1719,10519526,8682897,93
,2360116,16636,434457,2020-03-30 10:08:38.727000,2020-03-29 23:59:59,,,4169471,399970,10519527,8682896,93
,2360120,16640,365037,2020-03-30 10:08:55.720000,2020-03-29 23:59:59,,,4169475,334395,10519528,8682901,93
,2360118,16638,433754,2020-03-30 10:08:44.643000,2020-03-30 23:59:59,,,4169473,401454,10519952,8682899,93
,2360112,16635,424183,2020-03-30 09:58:15.267000,2020-04-05 23:59:59,,,4169467,389646,10520258,8692233,93
,2360411,16645,371371,2020-03-31 09:24:35.380000,2020-03-31 23:59:59,,,4170029,337137,10520684,8683605,2082
,2360412,16646,269645,2020-03-31 09:24:38.643000,2020-03-31 23:59:59,,,4170030,254082,10520685,8683607,2082
,2360413,16647,433784,2020-03-31 09:24:41.503000,2020-03-31 23:59:59,,,4170031,399289,10520686,8683608,2082
,2365083,16694,157167,2020-04-09 10:41:40.717000,2020-04-24 23:59:59,,,4176331,158736,10520689,8695528,5265
,2360408,16642,297210,2020-03-31 09:23:47.187000,2020-04-15 23:59:59,,,4170025,278418,10520946,8691142,2082
,2360409,16643,226303,2020-03-31 09:23:52.513000,2020-04-06 23:59:59,,,4170026,219990,10520947,8706140,2082
,2360409,16643,226303,2020-03-31 09:23:52.513000,2020-04-06 23:59:59,,,4170027,219990,10520948,8706141,2082
,2360410,16644,422519,2020-03-31 09:23:57.513000,2020-04-15 23:59:59,,,4170028,387950,10520949,8705209,2082
,2360994,16654,1433,2020-04-01 10:29:23.453000,2020-04-01 00:00:00,,,4170847,1639,10524911,8685529,5265
,2360993,16653,1508,2020-04-01 10:29:20.910000,2020-04-01 00:00:00,,,4170846,1714,10524918,8685528,5265
,2360992,16652,123174,2020-04-01 10:29:16.497000,2020-04-01 23:59:59,,,4170844,121629,10524921,8685524,5265
,2360991,16651,1301,2020-04-01 10:29:13.017000,2020-04-01 00:00:00,,,4170842,1504,10524923,8685521,5265
,2360991,16651,1301,2020-04-01 10:29:13.017000,2020-04-01 00:00:00,,,4170843,1504,10524926,8685522,5265
,2360992,16652,123174,2020-04-01 10:29:16.497000,2020-04-01 23:59:59,,,4170845,121629,10524927,8685525,5265
,2360987,16648,130249,2020-04-01 10:27:36.687000,2020-04-06 23:59:59,,,4170836,130983,10531175,8691031,5265
,2360988,16649,285154,2020-04-01 10:27:47.870000,2020-04-10 23:59:59,,,4170837,384858,10531178,8703195,5265
,2360990,16650,360606,2020-04-01 10:27:55.423000,2020-04-06 23:59:59,,,4170840,331393,10531179,8700809,5265
,2360990,16650,360606,2020-04-01 10:27:55.423000,2020-04-06 23:59:59,,,4170841,331393,10531180,8700810,5265
,2362577,16655,420684,2020-04-02 10:14:50.690000,2020-04-02 23:59:59,,,4172689,386368,10531581,8688359,5265
,2362581,16659,1425,2020-04-02 10:15:06.043000,2020-04-02 23:59:59,,,4172695,47798,10531583,8688367,5265
,2362583,16661,289574,2020-04-02 10:15:10.557000,2020-04-02 23:59:59,,,4172698,272040,10531585,8688370,5265
,2362584,16662,423119,2020-04-02 10:15:12.540000,2020-04-02 23:59:59,,,4172699,388602,10531587,8688371,5265
,2362579,16657,357407,2020-04-02 10:14:57.030000,2020-04-02 23:59:59,,,4172692,328848,10531589,8688362,5265
,2362578,16656,155797,2020-04-02 10:14:53.577000,2020-04-02 23:59:59,,,4172690,157473,10531590,8688360,5265
,2362582,16660,1319,2020-04-02 10:15:08.307000,2020-04-02 23:59:59,,,4172696,1522,10531591,8688368,5265
,2362580,16658,56415,2020-04-02 10:14:59.357000,2020-04-02 23:59:59,,,4172693,63730,10531594,8688363,5265
,2366713,16729,33259,2020-04-16 08:50:36.847000,2020-04-26 23:59:59,,,4179278,36864,10531595,8715283,5265
,2362578,16656,155797,2020-04-02 10:14:53.577000,2020-04-02 23:59:59,,,4172691,157473,10531597,8688361,5265
,2362580,16658,56415,2020-04-02 10:14:59.357000,2020-04-02 23:59:59,,,4172694,63730,10531598,8688364,5265
,2362582,16660,1319,2020-04-02 10:15:08.307000,2020-04-02 23:59:59,,,4172697,1522,10531600,8688369,5265
,2424386,17289,94262,2020-08-17 10:19:04.240000,2020-08-31 23:59:59,,,4271964,101412,10532061,8688745,2082
,2424386,17289,94262,2020-08-17 10:19:04.240000,2020-08-31 23:59:59,,,4271964,101412,10532061,8849819,2082
,2362870,16668,417199,2020-04-03 13:18:47.860000,2020-04-03 23:59:59,,,4173160,383066,10532257,8689846,93
,2362869,16667,1390,2020-04-03 13:18:45.157000,2020-04-03 23:59:59,,,4173159,129621,10532258,8689844,93
,2362867,16665,284517,2020-04-03 13:18:40.523000,2020-04-03 23:59:59,,,4173156,267340,10532259,8689841,93
,2362868,16666,424126,2020-04-03 13:18:42.953000,2020-04-03 23:59:59,,,4173158,389587,10532261,8689843,93
,2362867,16665,284517,2020-04-03 13:18:40.523000,2020-04-03 23:59:59,,,4173157,267340,10532266,8689842,93
,2362831,16663,357754,2020-04-03 11:35:32.497000,2020-04-12 23:59:59,,,4173116,329155,10532588,8697155,93
,2362832,16664,135808,2020-04-03 11:35:37.933000,2020-04-13 23:59:59,,,4173117,136884,10532589,8692582,93
,2362832,16664,135808,2020-04-03 11:35:37.933000,2020-04-13 23:59:59,,,4173118,136884,10532590,8692583,93
,2363067,16670,433865,2020-04-04 10:22:41.510000,2020-04-04 23:59:59,,,4173450,399409,10532926,8690946,5265
,2363068,16671,185699,2020-04-04 10:22:44.087000,2020-04-04 23:59:59,,,4173451,184494,10532927,8690947,5265
,2363070,16673,359601,2020-04-04 10:22:52.750000,2020-04-04 23:59:59,,,4173453,400131,10532928,8690951,5265
,2363072,16675,138571,2020-04-04 10:22:58.103000,2020-04-04 23:59:59,,,4173455,156975,10532929,8690955,5265
,2363071,16674,287182,2020-04-04 10:22:54.850000,2020-04-04 23:59:59,,,4173454,269713,10532931,8690952,5265
,2363069,16672,430548,2020-04-04 10:22:46.473000,2020-04-04 23:59:59,,,4173452,398863,10532936,8690950,5265
,2364174,16679,279446,2020-04-06 09:40:41.987000,2020-04-05 23:59:59,,,4174629,262796,10534053,8692229,5265
,2364803,16691,423234,2020-04-08 08:58:05.607000,2020-04-05 23:59:59,,,4175731,388717,10534055,8694212,5265
,2364173,16678,264420,2020-04-06 09:40:38.217000,2020-04-05 23:59:59,,,4174628,249738,10534056,8692228,5265
,2364176,16681,255332,2020-04-06 09:40:53.217000,2020-04-05 23:59:59,,,4174631,241995,10534057,8692234,5265
,2364175,16680,298086,2020-04-06 09:40:43.847000,2020-04-06 23:59:59,,,4174630,279160,10534692,8692232,5265
,2367104,16733,359162,2020-04-17 10:38:38.637000,2020-04-21 23:59:59,,,4179979,330258,10534694,8711105,2082
,2364156,16676,435055,2020-04-06 09:19:43.900000,2020-04-20 23:59:59,,,4174609,400526,10535245,8709775,5265
,2364157,16677,122852,2020-04-06 09:19:47.423000,2020-04-21 23:59:59,,,4174610,1827,10535246,8702925,5265
,2364157,16677,122852,2020-04-06 09:19:47.423000,2020-04-21 23:59:59,,,4174611,154199,10535247,8702926,5265
,2364613,16684,479357,2020-04-07 10:11:43.940000,2020-04-07 23:59:59,,,4175387,145853,10535973,8693440,5265
,2364612,16683,270534,2020-04-07 10:11:41.490000,2020-04-07 23:59:59,,,4175386,254845,10535976,8693439,5265
,2364611,16682,365276,2020-04-07 10:11:38.870000,2020-04-07 23:59:59,,,4175385,384706,10535978,8693438,5265
,2364614,16685,1310,2020-04-07 10:11:46.203000,2020-04-07 23:59:59,,,4175388,1789,10535980,8693441,5265
,2364615,16686,284960,2020-04-07 10:11:52.677000,2020-04-07 23:59:59,,,4175390,399738,10535981,8693445,5265
,2364614,16685,1310,2020-04-07 10:11:46.203000,2020-04-07 23:59:59,,,4175389,1789,10535983,8693442,5265
,2364804,16692,424262,2020-04-08 08:58:07.827000,2020-04-08 23:59:59,,,4175732,389997,10536653,8694214,5265
,2364805,16693,123837,2020-04-08 08:58:10.837000,2020-04-08 23:59:59,,,4175733,122415,10536654,8694215,5265
,2364802,16690,420922,2020-04-08 08:58:01.937000,2020-04-08 23:59:59,,,4175730,386518,10536656,8694211,5265
,2364799,16687,1441,2020-04-08 08:56:56.810000,2020-04-22 23:59:59,,,4175726,55760,10536899,8704885,5265
,2364799,16687,1441,2020-04-08 08:56:56.810000,2020-04-22 23:59:59,,,4175727,55760,10536900,8704886,5265
,2364800,16688,359890,2020-04-08 08:57:00.997000,2020-04-12 23:59:59,,,4175728,330845,10536901,8702944,5265
,2364801,16689,424709,2020-04-08 08:57:04.563000,2020-04-22 23:59:59,,,4175729,398605,10536902,8759928,5265
,2374622,16834,424709,2020-05-07 09:27:43.683000,2020-05-22 23:59:59,,,4192958,398605,10536902,8759928,2082
,2385148,16980,424709,2020-06-08 11:34:03.833000,2020-06-22 23:59:59,,,4211553,398605,10536902,8759928,93
,2364801,16689,424709,2020-04-08 08:57:04.563000,2020-04-22 23:59:59,,,4175729,398605,10536902,8768583,5265
,2374622,16834,424709,2020-05-07 09:27:43.683000,2020-05-22 23:59:59,,,4192958,398605,10536902,8768583,2082
,2385148,16980,424709,2020-06-08 11:34:03.833000,2020-06-22 23:59:59,,,4211553,398605,10536902,8768583,93
,2365088,16698,1321,2020-04-09 10:42:20.203000,2020-04-09 23:59:59,,,4176340,1524,10537306,8695156,5265
,2365083,16694,157167,2020-04-09 10:41:40.717000,2020-04-24 23:59:59,,,4176332,158736,10537309,8695529,5265
,2365088,16698,1321,2020-04-09 10:42:20.203000,2020-04-09 23:59:59,,,4176341,1524,10537310,8695157,5265
,2365083,16694,157167,2020-04-09 10:41:40.717000,2020-04-24 23:59:59,,,4176333,158736,10537618,8726988,5265
,2374996,16842,157167,2020-05-09 10:21:44.763000,2020-05-24 23:59:59,,,4193560,158736,10537618,8726988,93
,2365083,16694,157167,2020-04-09 10:41:40.717000,2020-04-24 23:59:59,,,4176334,158736,10537619,8726989,5265
,2374996,16842,157167,2020-05-09 10:21:44.763000,2020-05-24 23:59:59,,,4193561,158736,10537619,8726989,93
,2365084,16695,364916,2020-04-09 10:41:46.443000,2020-04-24 23:59:59,,,4176335,334084,10537620,8706010,5265
,2365085,16696,421656,2020-04-09 10:41:51.683000,2020-04-24 23:59:59,,,4176336,387087,10537621,8704924,5265
,2365086,16697,163799,2020-04-09 10:41:57.080000,2020-04-16 23:59:59,,,4176337,163047,10537622,8702917,5265
,2365290,16700,108534,2020-04-10 09:52:35.840000,2020-04-10 23:59:59,,,4176830,217534,10537898,8695926,5265
,2365292,16702,356491,2020-04-10 09:52:40.163000,2020-04-10 23:59:59,,,4176832,328040,10537902,8695928,5265
,2365291,16701,273819,2020-04-10 09:52:38.313000,2020-04-10 23:59:59,,,4176831,401651,10537904,8695927,5265
,2365289,16699,166732,2020-04-10 09:51:44.097000,2020-04-20 23:59:59,,,4176829,211203,10538186,8705774,5265
,2365436,16703,424392,2020-04-11 09:28:42.187000,2020-04-11 23:59:59,,,4177071,389846,10538654,8696519,5265
,2365438,16705,184477,2020-04-11 09:28:46.400000,2020-04-11 23:59:59,,,4177073,183301,10538655,8696521,5265
,2365437,16704,229961,2020-04-11 09:28:44.353000,2020-04-11 23:59:59,,,4177072,223293,10538656,8696520,5265
,2365439,16706,374111,2020-04-11 09:28:48.493000,2020-04-11 23:59:59,,,4177074,385648,10538658,8696523,5265
,2366713,16729,33259,2020-04-16 08:50:36.847000,2020-04-26 23:59:59,,,4179279,36864,10538660,8715284,5265
,2365793,16712,422439,2020-04-13 10:05:28.327000,2020-04-12 23:59:59,,,4177668,387873,10541565,8697149,5265
,2365795,16714,433417,2020-04-13 10:05:32.907000,2020-04-12 23:59:59,,,4177670,398952,10541571,8697152,5265
,2365796,16715,1408,2020-04-13 10:05:35.253000,2020-04-13 23:59:59,,,4177671,1613,10542960,8697153,5265
,2365797,16716,297114,2020-04-13 10:05:44.133000,2020-04-13 23:59:59,,,4177673,278355,10542961,8697156,5265
,2365794,16713,168992,2020-04-13 10:05:30.797000,2020-04-13 23:59:59,,,4177669,167926,10542962,8697150,5265
,2365796,16715,1408,2020-04-13 10:05:35.253000,2020-04-13 23:59:59,,,4177672,1613,10542968,8697154,5265
,2365787,16707,1564,2020-04-13 10:04:39.323000,2020-04-28 23:59:59,,,4177658,1773,10543305,8709542,5265
,2365788,16708,361819,2020-04-13 10:04:44.950000,2020-04-17 23:59:59,,,4177659,332345,10543306,8701745,5265
,2365789,16709,80049,2020-04-13 10:04:50.457000,2020-04-27 23:59:59,,,4177660,86393,10543307,8707638,5265
,2365789,16709,80049,2020-04-13 10:04:50.457000,2020-04-27 23:59:59,,,4177661,330254,10543308,8707639,5265
,2365790,16710,284085,2020-04-13 10:04:55.573000,2020-04-28 23:59:59,,,4177662,266895,10543309,8708982,5265
,2365790,16710,284085,2020-04-13 10:04:55.573000,2020-04-28 23:59:59,,,4177663,266895,10543310,8708983,5265
,2365791,16711,86147,2020-04-13 10:05:00.797000,2020-04-14 23:59:59,,,4177664,93355,10543311,8698263,5265
,2365791,16711,86147,2020-04-13 10:05:00.797000,2020-04-14 23:59:59,,,4177665,93355,10543312,8698264,5265
,2366222,16721,434923,2020-04-14 12:14:15.630000,2020-04-14 23:59:59,,,4178433,400406,10543695,8698265,93
,2366220,16719,61126,2020-04-14 12:14:04.480000,2020-04-14 23:59:59,,,4178430,68158,10543696,8698258,93
,2366221,16720,1357,2020-04-14 12:14:07.417000,2020-04-14 23:59:59,,,4178432,124085,10543697,8698260,93
,2366218,16717,423535,2020-04-14 12:13:55.857000,2020-04-14 23:59:59,,,4178428,388976,10543698,8698253,93
,2366219,16718,424454,2020-04-14 12:13:58.437000,2020-04-14 23:59:59,,,4178429,398612,10543701,8698257,93
,2366220,16719,61126,2020-04-14 12:14:04.480000,2020-04-14 23:59:59,,,4178431,68158,10543702,8698259,93
,2366224,16722,419388,2020-04-14 12:16:40.643000,2020-04-29 23:59:59,,,4178435,388231,10544077,8731180,93
,2376270,16863,419388,2020-05-14 11:28:12.857000,2020-05-29 23:59:59,,,4195983,388231,10544077,8731180,2082
,2366456,16725,238231,2020-04-15 10:17:01.830000,2020-04-15 23:59:59,,,4178838,250820,10544349,8698917,5265
,2366457,16726,251067,2020-04-15 10:17:06.597000,2020-04-15 23:59:59,,,4178839,238035,10544350,8698918,5265
,2366454,16723,48348,2020-04-15 10:15:44.197000,2020-04-30 23:59:59,,,4178836,54734,10544959,8702928,5265
,2366455,16724,41035,2020-04-15 10:15:49.953000,2020-04-30 23:59:59,,,4178837,46711,10544960,8706245,5265
,2366859,16732,375717,2020-04-16 10:34:33.073000,2020-04-16 23:59:59,,,4179567,384197,10545437,8700712,5265
,2366857,16730,238028,2020-04-16 10:34:28.250000,2020-04-16 23:59:59,,,4179565,228901,10545438,8700709,5265
,2366858,16731,290487,2020-04-16 10:34:30.887000,2020-04-16 23:59:59,,,4179566,272861,10545439,8700710,5265
,2366711,16727,433076,2020-04-16 08:50:29.770000,2020-04-26 23:59:59,,,4179273,398582,10545762,8709630,5265
,2366712,16728,1400,2020-04-16 08:50:33.427000,2020-05-01 00:00:00,,,4179274,1605,10545763,8713017,5265
,2366712,16728,1400,2020-04-16 08:50:33.427000,2020-05-01 00:00:00,,,4179275,1605,10545764,8713018,5265
,2366713,16729,33259,2020-04-16 08:50:36.847000,2020-04-26 23:59:59,,,4179280,36864,10545765,8717915,5265
,2376729,16872,33259,2020-05-16 09:59:50.843000,2020-05-26 23:59:59,,,4196814,36864,10545765,8717915,93
,2366713,16729,33259,2020-04-16 08:50:36.847000,2020-04-26 23:59:59,,,4179280,36864,10545765,8750796,5265
,2376729,16872,33259,2020-05-16 09:59:50.843000,2020-05-26 23:59:59,,,4196814,36864,10545765,8750796,93
,2366713,16729,33259,2020-04-16 08:50:36.847000,2020-04-26 23:59:59,,,4179281,36864,10545766,8750797,5265
,2376729,16872,33259,2020-05-16 09:59:50.843000,2020-05-26 23:59:59,,,4196815,36864,10545766,8750797,93
,2367104,16733,359162,2020-04-17 10:38:38.637000,2020-04-21 23:59:59,,,4179980,330258,10545906,8711106,2082
,2367105,16734,136078,2020-04-17 10:39:13.087000,2020-04-17 23:59:59,,,4179982,137163,10546316,8701746,2082
,2367106,16735,1310,2020-04-17 10:39:17.837000,2020-04-17 23:59:59,,,4179984,1806,10546317,8701748,2082
,2367105,16734,136078,2020-04-17 10:39:13.087000,2020-04-17 23:59:59,,,4179983,137163,10546320,8701747,2082
,2367104,16733,359162,2020-04-17 10:38:38.637000,2020-04-21 23:59:59,,,4179981,330258,10546603,8711109,2082
,2367853,16742,357953,2020-04-19 14:34:53.877000,2020-04-18 23:59:59,,,4181287,329299,10547342,8702912,93
,2367856,16745,423618,2020-04-19 14:35:10.010000,2020-04-18 23:59:59,,,4181290,402885,10547344,8702919,93
,2367848,16737,433510,2020-04-19 14:34:37.463000,2020-04-18 23:59:59,,,4181281,399052,10547348,8702904,93
,2367855,16744,130807,2020-04-19 14:35:01.900000,2020-04-19 23:59:59,,,4181289,131566,10548021,8702916,93
,2367854,16743,63628,2020-04-19 14:34:59.763000,2020-04-19 23:59:59,,,4181288,70960,10548024,8702913,93
,2367851,16740,1478,2020-04-19 14:34:48.213000,2020-04-19 23:59:59,,,4181284,1684,10548026,8702909,93
,2367850,16739,297401,2020-04-19 14:34:42.180000,2020-04-19 23:59:59,,,4181283,278673,10548028,8702908,93
,2367847,16736,423645,2020-04-19 14:34:34.997000,2020-04-19 23:59:59,,,4181280,389119,10548029,8702903,93
,2367849,16738,422656,2020-04-19 14:34:39.617000,2020-04-19 23:59:59,,,4181282,389681,10548030,8702906,93
,2367852,16741,169512,2020-04-19 14:34:51.707000,2020-04-19 23:59:59,,,4181286,168477,10548031,8702911,93
,2367851,16740,1478,2020-04-19 14:34:48.213000,2020-04-19 23:59:59,,,4181285,1684,10548034,8702910,93
,2367857,16746,281153,2020-04-19 15:45:02.547000,2020-04-25 23:59:59,,,4181291,264220,10548295,8714221,93
,2368350,16748,288305,2020-04-20 12:04:31.127000,2020-04-20 23:59:59,,,4182116,270777,10548409,8703428,5265
,2368349,16747,223447,2020-04-20 12:04:28.740000,2020-04-20 23:59:59,,,4182115,217239,10548411,8703427,5265
,2368352,16749,253708,2020-04-20 12:04:34.303000,2020-04-20 23:59:59,,,4182118,240432,10548415,8703430,5265
,2368625,16750,360146,2020-04-21 10:33:06.340000,2020-04-21 23:59:59,,,4182730,331030,10549719,8704099,5265
,2368902,16751,435108,2020-04-22 12:09:48.200000,2020-04-22 23:59:59,,,4183186,400602,10550388,8704883,5265
,2368905,16753,377796,2020-04-22 12:09:55.060000,2020-04-22 23:59:59,,,4183190,341291,10550391,8704888,5265
,2368907,16754,295566,2020-04-22 12:10:02.110000,2020-04-22 23:59:59,,,4183192,277165,10550392,8704889,5265
,2368903,16752,360179,2020-04-22 12:09:52.570000,2020-04-22 23:59:59,,,4183188,331059,10550393,8704887,5265
,2368902,16751,435108,2020-04-22 12:09:48.200000,2020-04-22 23:59:59,,,4183187,400602,10550396,8704884,5265
,2369048,16756,215720,2020-04-23 08:52:46.857000,2020-04-23 23:59:59,,,4183475,262533,10550869,8705304,5265
,2369049,16757,159089,2020-04-23 08:52:49.340000,2020-04-23 23:59:59,,,4183476,160644,10550871,8705305,5265
,2369050,16758,74339,2020-04-23 08:52:57.777000,2020-04-23 23:59:59,,,4183477,334282,10550873,8705309,5265
,2369047,16755,27302,2020-04-23 08:52:44.363000,2020-04-23 23:59:59,,,4183474,31613,10550874,8705302,5265
,2369756,16759,136573,2020-04-24 09:17:27.617000,2020-04-24 23:59:59,,,4185601,137660,10552107,8706008,5265
,2369758,16761,1310,2020-04-24 09:17:35.953000,2020-04-24 23:59:59,,,4185604,1602,10552112,8706012,5265
,2369757,16760,418010,2020-04-24 09:17:32.017000,2020-04-24 23:59:59,,,4185603,383705,10552113,8706011,5265
,2369756,16759,136573,2020-04-24 09:17:27.617000,2020-04-24 23:59:59,,,4185602,137660,10552115,8706009,5265
,2369759,16762,249897,2020-04-24 09:18:27.353000,2020-05-01 23:59:59,,,4185605,237009,10552406,8710453,5265
,2369954,16766,359292,2020-04-25 11:46:52.910000,2020-04-25 23:59:59,,,4185916,330365,10552700,8706719,5265
,2369953,16765,435982,2020-04-25 11:46:49.633000,2020-04-25 23:59:59,,,4185914,401496,10552701,8706717,5265
,2369952,16764,357150,2020-04-25 11:46:45.173000,2020-04-25 23:59:59,,,4185913,329203,10552702,8706716,5265
,2369953,16765,435982,2020-04-25 11:46:49.633000,2020-04-25 23:59:59,,,4185915,401496,10552707,8706718,5265
