Totals & Averages,CREDITID,PAYMENTID,LEDGERID,RECEIPTID,MEMOID,DCREDIT,DCCREDITAMT,DCREATED,SMEMO,EMPLOYEEID
,166394,861426,22003,529122,377313,2010-10-28 14:45:52.907000,15,1900-01-02 00:00:00,Waived current late fee 2.,91
,166395,861426,22003,529122,377313,2010-10-28 14:45:52.907000,-15,1900-01-02 00:00:00,Waived current late fee 2.,91
,167075,867054,1662,533117,377920,2010-11-03 11:13:30.617000,15,1900-01-02 00:00:00,Waived current late fee 2.,91
,167076,867054,1662,533117,377920,2010-11-03 11:13:30.617000,-15,1900-01-02 00:00:00,Waived current late fee 2.,91
,167077,867055,1662,533117,377921,2010-11-03 11:13:30.630000,15,1900-01-02 00:00:00,Waived current late fee 2.,91
,167078,867055,1662,533117,377921,2010-11-03 11:13:30.630000,-15,1900-01-02 00:00:00,Waived current late fee 2.,91
,167195,868105,45746,533853,378065,2010-11-04 11:20:35.490000,15,1900-01-02 00:00:00,Waived current late fee 2.,91
,167196,868105,45746,533853,378065,2010-11-04 11:20:35.490000,-15,1900-01-02 00:00:00,Waived current late fee 2.,91
,167229,868245,1719,533939,378094,2010-11-04 12:45:58.617000,15,1900-01-02 00:00:00,Waived current late fee 1.,91
,167230,868245,1719,533939,378094,2010-11-04 12:45:58.617000,-15,1900-01-02 00:00:00,Waived current late fee 1.,91
,167299,868811,44219,534299,378172,2010-11-05 09:00:58.180000,15,1900-01-02 00:00:00,Waived current late fee 1.,93
,167300,868811,44219,534299,378172,2010-11-05 09:00:58.180000,-15,1900-01-02 00:00:00,Waived current late fee 1.,93
,167668,870946,1641,535683,378475,2010-11-08 16:07:30.077000,15,1900-01-02 00:00:00,Waived current late fee 1.,93
,167669,870946,1641,535683,378475,2010-11-08 16:07:30.077000,-15,1900-01-02 00:00:00,Waived current late fee 1.,93
,167672,870962,1625,535694,378477,2010-11-08 16:23:08.407000,15,1900-01-02 00:00:00,Waived current late fee 2.,93
,167673,870962,1625,535694,378477,2010-11-08 16:23:08.407000,-15,1900-01-02 00:00:00,Waived current late fee 2.,93
,168356,873528,1624,537239,378866,2010-11-12 15:07:49.017000,15,1900-01-02 00:00:00,Waived current late fee 2.,93
,168357,873528,1624,537239,378866,2010-11-12 15:07:49.017000,-15,1900-01-02 00:00:00,Waived current late fee 2.,93
,168486,873908,1713,537430,378929,2010-11-13 09:14:04.750000,15,1900-01-02 00:00:00,Waived current late fee 1.,95
,168487,873908,1713,537430,378929,2010-11-13 09:14:04.750000,-15,1900-01-02 00:00:00,Waived current late fee 1.,95
,168670,874345,1509,537603,378957,2010-11-13 12:53:14.593000,15,1900-01-02 00:00:00,Waived current late fee 1.,95
,168671,874345,1509,537603,378957,2010-11-13 12:53:14.593000,-15,1900-01-02 00:00:00,Waived current late fee 1.,95
,169372,876579,1804,538749,379376,2010-11-17 11:20:05.577000,15,1900-01-02 00:00:00,Waived current late fee 1.,91
,169373,876579,1804,538749,379376,2010-11-17 11:20:05.577000,-15,1900-01-02 00:00:00,Waived current late fee 1.,91
,169935,878930,1507,540020,379832,2010-11-22 10:30:31.257000,15,1900-01-02 00:00:00,Waived current late fee 2.,93
,169936,878930,1507,540020,379832,2010-11-22 10:30:31.257000,-15,1900-01-02 00:00:00,Waived current late fee 2.,93
,170833,881867,45715,541658,380476,2010-11-27 11:55:54.030000,15,1900-01-02 00:00:00,Waived current late fee 1.,95
,170834,881867,45715,541658,380476,2010-11-27 11:55:54.030000,-15,1900-01-02 00:00:00,Waived current late fee 1.,95
,171314,884198,47798,543033,380857,2010-11-30 15:25:23.463000,15,1900-01-02 00:00:00,Waived current late fee 1.,93
,171315,884198,47798,543033,380857,2010-11-30 15:25:23.463000,-15,1900-01-02 00:00:00,Waived current late fee 1.,93
,171917,889937,8213,547195,381521,2010-12-04 09:10:22.963000,15,1900-01-02 00:00:00,Waived current late fee 1.,91
,171918,889937,8213,547195,381521,2010-12-04 09:10:22.963000,-15,1900-01-02 00:00:00,Waived current late fee 1.,91
,172237,891334,1633,548148,381774,2010-12-06 13:54:32.297000,15,1900-01-02 00:00:00,Waived current late fee 1.,93
,172238,891334,1633,548148,381774,2010-12-06 13:54:32.297000,-15,1900-01-02 00:00:00,Waived current late fee 1.,93
,174212,899231,1814,552720,383079,2010-12-18 09:00:55.313000,15,1900-01-02 00:00:00,Waived current late fee 1.,91
,174213,899231,1814,552720,383079,2010-12-18 09:00:55.313000,-15,1900-01-02 00:00:00,Waived current late fee 1.,91
,174656,901678,1651,554146,383407,2010-12-23 12:33:22.220000,15,1900-01-02 00:00:00,Waived current late fee 1.,93
,174657,901678,1651,554146,383407,2010-12-23 12:33:22.220000,-15,1900-01-02 00:00:00,Waived current late fee 1.,93
,174818,902789,1684,554753,383544,2010-12-27 13:30:07.923000,15,1900-01-02 00:00:00,Waived current late fee 1.,91
,174819,902789,1684,554753,383544,2010-12-27 13:30:07.923000,-15,1900-01-02 00:00:00,Waived current late fee 1.,91
,175462,907663,1801,557949,384196,2011-01-03 09:40:01.987000,15,1900-01-02 00:00:00,Waived current late fee 1.,93
,175463,907663,1801,557949,384196,2011-01-03 09:40:01.987000,-15,1900-01-02 00:00:00,Waived current late fee 1.,93
,175945,913282,1538,561895,385058,2011-01-06 11:17:33.530000,15,1900-01-02 00:00:00,Waived current late fee 1.,91
,175946,913282,1538,561895,385058,2011-01-06 11:17:33.530000,-15,1900-01-02 00:00:00,Waived current late fee 1.,91
,176156,914072,1785,562361,385179,2011-01-07 08:16:45.603000,15,1900-01-02 00:00:00,Waived current late fee 1.,91
,176157,914072,1785,562361,385179,2011-01-07 08:16:45.603000,-15,1900-01-02 00:00:00,Waived current late fee 1.,91
,177566,919781,1662,565710,386276,2011-01-14 13:14:43.850000,15,1900-01-02 00:00:00,Waived current late fee 1.,91
,177567,919781,1662,565710,386276,2011-01-14 13:14:43.850000,-15,1900-01-02 00:00:00,Waived current late fee 1.,91
,178074,921858,1570,566893,386617,2011-01-18 15:42:23.750000,15,1900-01-02 00:00:00,Waived current late fee 2.,93
,178075,921858,1570,566893,386617,2011-01-18 15:42:23.750000,-15,1900-01-02 00:00:00,Waived current late fee 2.,93
,178648,923811,1509,567931,386929,2011-01-21 13:54:20.637000,15,1900-01-02 00:00:00,Waived current late fee 2.,91
,178649,923811,1509,567931,386929,2011-01-21 13:54:20.637000,-15,1900-01-02 00:00:00,Waived current late fee 2.,91
,178861,924926,22379,568517,387074,2011-01-24 09:39:17.340000,15,1900-01-02 00:00:00,Waived current late fee 1.,93
,178862,924926,22379,568517,387074,2011-01-24 09:39:17.340000,-15,1900-01-02 00:00:00,Waived current late fee 1.,93
,179101,925839,1684,568982,387232,2011-01-25 11:13:47.813000,15,1900-01-02 00:00:00,Waived current late fee 1.,93
,179102,925839,1684,568982,387232,2011-01-25 11:13:47.813000,-15,1900-01-02 00:00:00,Waived current late fee 1.,93
,179251,926530,1662,569339,387320,2011-01-26 13:16:15.313000,15,1900-01-02 00:00:00,Waived current late fee 2.,91
,179252,926530,1662,569339,387320,2011-01-26 13:16:15.313000,-15,1900-01-02 00:00:00,Waived current late fee 2.,91
,179399,927106,1686,569660,387382,2011-01-27 13:25:31.437000,15,1900-01-02 00:00:00,Waived current late fee 1.,91
,179400,927106,1686,569660,387382,2011-01-27 13:25:31.437000,-15,1900-01-02 00:00:00,Waived current late fee 1.,91
,179841,929356,47770,570934,387718,2011-01-31 10:46:45.687000,15,1900-01-02 00:00:00,Waived current late fee 1.,91
,179842,929356,47770,570934,387718,2011-01-31 10:46:45.687000,-15,1900-01-02 00:00:00,Waived current late fee 1.,91
,180498,935803,1704,575524,388215,2011-02-04 09:56:27.377000,15,1900-01-02 00:00:00,Waived current late fee 1.,93
,180499,935803,1704,575524,388215,2011-02-04 09:56:27.377000,-15,1900-01-02 00:00:00,Waived current late fee 1.,93
,180653,937256,1550,576467,388358,2011-02-05 11:56:29.183000,1,1900-01-02 00:00:00,Waived current late fee 2.,93
,180654,937256,1550,576467,388358,2011-02-05 11:56:29.183000,-1,1900-01-02 00:00:00,Waived current late fee 2.,93
,181165,939646,34518,577953,388760,2011-02-08 11:46:26.983000,15,1900-01-02 00:00:00,Waived current late fee 1.,93
,181166,939646,34518,577953,388760,2011-02-08 11:46:26.983000,-15,1900-01-02 00:00:00,Waived current late fee 1.,93
,181209,939743,1570,577999,388782,2011-02-08 12:18:40.187000,15,1900-01-02 00:00:00,Waived current late fee 1.,93
,181210,939743,1570,577999,388782,2011-02-08 12:18:40.187000,-15,1900-01-02 00:00:00,Waived current late fee 1.,93
,181461,940609,44197,578477,388982,2011-02-09 10:25:26.517000,15,1900-01-02 00:00:00,Waived current late fee 1.,91
,181462,940609,44197,578477,388982,2011-02-09 10:25:26.517000,-15,1900-01-02 00:00:00,Waived current late fee 1.,91
,181954,942548,8227,579587,389289,2011-02-11 13:41:03.983000,15,1900-01-02 00:00:00,Waived current late fee 1.,93
,181955,942548,8227,579587,389289,2011-02-11 13:41:03.983000,-15,1900-01-02 00:00:00,Waived current late fee 1.,93
,182086,943045,1623,579879,389381,2011-02-12 10:31:24.343000,1,1900-01-02 00:00:00,Waived current late fee 1.,91
,182087,943045,1623,579879,389381,2011-02-12 10:31:24.343000,-1,1900-01-02 00:00:00,Waived current late fee 1.,91
,182096,943078,1707,579892,389397,2011-02-12 11:08:14.017000,15,1900-01-02 00:00:00,Waived current late fee 1.,91
,182097,943078,1707,579892,389397,2011-02-12 11:08:14.017000,-15,1900-01-02 00:00:00,Waived current late fee 1.,91
,182869,945588,1712,581240,389747,2011-02-16 14:54:16.140000,15,1900-01-02 00:00:00,Waived current late fee 1.,91
,182870,945588,1712,581240,389747,2011-02-16 14:54:16.140000,-15,1900-01-02 00:00:00,Waived current late fee 1.,91
,183337,947707,21889,582279,390035,2011-02-19 13:59:14.233000,15,1900-01-02 00:00:00,Waived current late fee 2.,93
,183338,947707,21889,582279,390035,2011-02-19 13:59:14.233000,-15,1900-01-02 00:00:00,Waived current late fee 2.,93
,184904,956866,22003,588224,391032,2011-03-01 16:32:26.797000,15,1900-01-02 00:00:00,Waived current late fee 2.,93
,184905,956866,22003,588224,391032,2011-03-01 16:32:26.797000,-15,1900-01-02 00:00:00,Waived current late fee 2.,93
,186557,965328,50170,593638,392212,2011-03-10 16:35:17.127000,15,1900-01-02 00:00:00,Waived current late fee 2.,93
,186558,965328,50170,593638,392212,2011-03-10 16:35:17.127000,-15,1900-01-02 00:00:00,Waived current late fee 2.,93
,186559,965329,50170,593638,392213,2011-03-10 16:35:17.157000,15,1900-01-02 00:00:00,Waived current late fee 2.,93
,186560,965329,50170,593638,392213,2011-03-10 16:35:17.157000,-15,1900-01-02 00:00:00,Waived current late fee 2.,93
,187052,967176,1713,594645,392466,2011-03-14 08:29:36.360000,15,1900-01-02 00:00:00,Waived current late fee 1.,93
,187053,967176,1713,594645,392466,2011-03-14 08:29:36.360000,-15,1900-01-02 00:00:00,Waived current late fee 1.,93
,187080,967228,1712,594677,392476,2011-03-14 09:56:42.687000,15,1900-01-02 00:00:00,Waived current late fee 1.,93
,187081,967228,1712,594677,392476,2011-03-14 09:56:42.687000,-15,1900-01-02 00:00:00,Waived current late fee 1.,93
,188594,971656,1651,597108,393310,2011-03-21 13:15:05.750000,15,1900-01-02 00:00:00,Waived current late fee 1.,93
,188595,971656,1651,597108,393310,2011-03-21 13:15:05.750000,-15,1900-01-02 00:00:00,Waived current late fee 1.,93
,189206,973875,1601,598215,393636,2011-03-24 16:20:46.750000,15,1900-01-02 00:00:00,Waived current late fee 1.,91
,189207,973875,1601,598215,393636,2011-03-24 16:20:46.750000,-15,1900-01-02 00:00:00,Waived current late fee 1.,91
,189367,974401,1633,598508,393739,2011-03-25 14:27:50.343000,15,1900-01-02 00:00:00,Waived current late fee 1.,93
,189368,974401,1633,598508,393739,2011-03-25 14:27:50.343000,-15,1900-01-02 00:00:00,Waived current late fee 1.,93
,189551,974949,1544,598771,393845,2011-03-26 10:57:16.483000,15,1900-01-02 00:00:00,Waived current late fee 1.,91
,189552,974949,1544,598771,393845,2011-03-26 10:57:16.483000,-15,1900-01-02 00:00:00,Waived current late fee 1.,91
,191044,983725,8222,604775,394986,2011-04-04 11:12:20.953000,15,1900-01-02 00:00:00,Waived current late fee 1.,91
,191045,983725,8222,604775,394986,2011-04-04 11:12:20.953000,-15,1900-01-02 00:00:00,Waived current late fee 1.,91
,191064,984062,1506,605021,395013,2011-04-04 13:46:42.627000,15,1900-01-02 00:00:00,Waived current late fee 1.,91
,191065,984062,1506,605021,395013,2011-04-04 13:46:42.627000,-15,1900-01-02 00:00:00,Waived current late fee 1.,91
,191795,988018,1803,607655,395592,2011-04-08 14:26:59.360000,15,1900-01-02 00:00:00,Waived current late fee 1.,95
,191796,988018,1803,607655,395592,2011-04-08 14:26:59.360000,-15,1900-01-02 00:00:00,Waived current late fee 1.,95
,192021,989329,1772,608454,395780,2011-04-11 10:34:48.250000,15,1900-01-02 00:00:00,Waived current late fee 1.,93
,192022,989329,1772,608454,395780,2011-04-11 10:34:48.250000,-15,1900-01-02 00:00:00,Waived current late fee 1.,93
,192175,989780,1605,608730,395879,2011-04-11 16:12:43.917000,15,1900-01-02 00:00:00,Waived current late fee 1.,93
,192176,989780,1605,608730,395879,2011-04-11 16:12:43.917000,-15,1900-01-02 00:00:00,Waived current late fee 1.,93
,192865,990618,1785,609104,395940,2011-04-12 15:25:13.153000,15,1900-01-02 00:00:00,Waived current late fee 1.,93
,192866,990618,1785,609104,395940,2011-04-12 15:25:13.153000,-15,1900-01-02 00:00:00,Waived current late fee 1.,93
,192873,990655,48488,609121,395948,2011-04-12 16:10:06.887000,15,1900-01-02 00:00:00,Waived current late fee 2.,93
,192874,990655,48488,609121,395948,2011-04-12 16:10:06.887000,-15,1900-01-02 00:00:00,Waived current late fee 2.,93
,193459,992313,1819,610076,396296,2011-04-15 08:00:19.807000,10,1900-01-02 00:00:00,Waived current late fee 1.,91
,193460,992313,1819,610076,396296,2011-04-15 08:00:19.807000,-10,1900-01-02 00:00:00,Waived current late fee 1.,91
,194988,997192,1724,612832,397065,2011-04-23 12:52:09.390000,15,1900-01-02 00:00:00,Waived current late fee 1.,93
,194989,997192,1724,612832,397065,2011-04-23 12:52:09.390000,-15,1900-01-02 00:00:00,Waived current late fee 1.,93
,196043,1001971,35603,615580,397698,2011-04-30 13:02:18.313000,15,1900-01-02 00:00:00,Waived current late fee 1.,95
,196044,1001971,35603,615580,397698,2011-04-30 13:02:18.313000,-15,1900-01-02 00:00:00,Waived current late fee 1.,95
,196619,1006885,33237,619312,398081,2011-05-03 17:54:09.297000,15,1900-01-02 00:00:00,Waived current late fee 1.,93
,196620,1006885,33237,619312,398081,2011-05-03 17:54:09.297000,-15,1900-01-02 00:00:00,Waived current late fee 1.,93
,197223,1010640,54406,621721,398609,2011-05-07 09:18:47.640000,15,1900-01-02 00:00:00,Waived current late fee 2.,93
,197224,1010640,54406,621721,398609,2011-05-07 09:18:47.640000,-15,1900-01-02 00:00:00,Waived current late fee 2.,93
,197355,1011542,44381,622298,398705,2011-05-09 10:41:06.797000,15,1900-01-02 00:00:00,Waived current late fee 1.,93
,197356,1011542,44381,622298,398705,2011-05-09 10:41:06.797000,-15,1900-01-02 00:00:00,Waived current late fee 1.,93
,197423,1011927,1506,622542,398768,2011-05-09 15:24:51.437000,15,1900-01-02 00:00:00,Waived current late fee 2.,93
,197424,1011927,1506,622542,398768,2011-05-09 15:24:51.437000,-15,1900-01-02 00:00:00,Waived current late fee 2.,93
,197467,1012296,8212,622780,398816,2011-05-10 09:38:48.157000,15,1900-01-02 00:00:00,Waived current late fee 1.,93
,197468,1012296,8212,622780,398816,2011-05-10 09:38:48.157000,-15,1900-01-02 00:00:00,Waived current late fee 1.,93
,197469,1012297,1784,622780,398817,2011-05-10 09:38:48.173000,15,1900-01-02 00:00:00,Waived current late fee 1.,93
,197470,1012297,1784,622780,398817,2011-05-10 09:38:48.173000,-15,1900-01-02 00:00:00,Waived current late fee 1.,93
,197475,1012309,53565,622787,398821,2011-05-10 09:48:31.297000,15,1900-01-02 00:00:00,Waived current late fee 2.,93
,197476,1012309,53565,622787,398821,2011-05-10 09:48:31.297000,-15,1900-01-02 00:00:00,Waived current late fee 2.,93
,197477,1012310,53565,622787,398822,2011-05-10 09:48:31.297000,15,1900-01-02 00:00:00,Waived current late fee 2.,93
,197478,1012310,53565,622787,398822,2011-05-10 09:48:31.297000,-15,1900-01-02 00:00:00,Waived current late fee 2.,93
,199391,1017068,22314,625310,399720,2011-05-16 10:55:52.470000,15,1900-01-02 00:00:00,Waived current late fee 1.,93
,199392,1017068,22314,625310,399720,2011-05-16 10:55:52.470000,-15,1900-01-02 00:00:00,Waived current late fee 1.,93
,199467,1017294,54988,625441,399767,2011-05-16 13:49:36.157000,15,1900-01-02 00:00:00,Waived current late fee 1.,93
,199468,1017294,54988,625441,399767,2011-05-16 13:49:36.157000,-15,1900-01-02 00:00:00,Waived current late fee 1.,93
,199477,1017400,48619,625495,399772,2011-05-16 15:07:52.860000,15,1900-01-02 00:00:00,Waived current late fee 1.,93
,199478,1017400,48619,625495,399772,2011-05-16 15:07:52.860000,-15,1900-01-02 00:00:00,Waived current late fee 1.,93
,199507,1017517,53181,625558,399788,2011-05-16 16:46:38.813000,15,1900-01-02 00:00:00,Waived current late fee 1.,93
,199508,1017517,53181,625558,399788,2011-05-16 16:46:38.813000,-15,1900-01-02 00:00:00,Waived current late fee 1.,93
,200678,1022406,1633,628238,400522,2011-05-25 11:25:35.593000,15,2011-05-25 11:25:39.813000,Waived current late fee 1.,91
,200679,1022406,1633,628238,400522,2011-05-25 11:25:35.593000,-15,2011-05-25 11:25:39.813000,Waived current late fee 1.,91
,200700,1022501,54266,628305,400536,2011-05-25 13:30:35.500000,15,2011-05-25 13:30:41.423000,Waived current late fee 1.,91
,200701,1022501,54266,628305,400536,2011-05-25 13:30:35.500000,-15,2011-05-25 13:30:41.423000,Waived current late fee 1.,91
,201568,1028179,1726,632273,401127,2011-06-01 13:25:40.083000,15,2011-06-01 13:25:45.340000,Waived current late fee 1.,91
,201569,1028179,1726,632273,401127,2011-06-01 13:25:40.083000,-15,2011-06-01 13:25:45.340000,Waived current late fee 1.,91
,201600,1028423,1601,632440,401146,2011-06-01 14:23:34.237000,15,2011-06-01 14:23:58.393000,Waived current late fee 1.,91
,201601,1028423,1601,632440,401146,2011-06-01 14:23:34.237000,-15,2011-06-01 14:23:58.393000,Waived current late fee 1.,91
,201901,1030773,54562,634145,401334,2011-06-03 09:33:58.610000,15,2011-06-03 09:34:24.760000,Waived current late fee 1.,93
,201902,1030773,54562,634145,401334,2011-06-03 09:33:58.610000,-15,2011-06-03 09:34:24.760000,Waived current late fee 1.,93
,202051,1031555,54988,634666,401395,2011-06-03 15:52:25.377000,15,2011-06-03 15:52:48.240000,Waived current late fee 2.,93
,202052,1031555,54988,634666,401395,2011-06-03 15:52:25.377000,-15,2011-06-03 15:52:48.240000,Waived current late fee 2.,93
,202409,1033249,1684,635755,401583,2011-06-06 10:36:57.453000,15,2011-06-06 10:37:19.077000,Waived current late fee 2.,93
,202410,1033249,1684,635755,401583,2011-06-06 10:36:57.453000,-15,2011-06-06 10:37:19.077000,Waived current late fee 2.,93
,202411,1033250,1684,635755,401584,2011-06-06 10:36:57.657000,15,2011-06-06 10:37:19.077000,Waived current late fee 2.,93
,202412,1033250,1684,635755,401584,2011-06-06 10:36:57.657000,-15,2011-06-06 10:37:19.077000,Waived current late fee 2.,93
,202684,1034641,1570,636694,401757,2011-06-07 13:53:01.687000,15,2011-06-07 13:53:06.647000,Waived current late fee 1.,93
