Totals & Averages,PAYMENTID,LEDGERID,CHARGEID,PMTTYPEID,DPMT,DCPMTAMT,SCHECKNUM,BNSF,DCREATED,DDELETED,EMPLOYEEID
,3701368.0,171265.0,3830053.0,103.0,2015-08-28 15:34:57.560,74.0,*6491,False,2015-08-28 15:35:02.690,,1212.0
,3701369.0,171264.0,3830055.0,103.0,2015-08-28 15:34:57.560,76.0,*6491,False,2015-08-28 15:35:02.690,,1212.0
,3701507.0,176004.0,3834153.0,99.0,2015-08-28 16:15:52.617,0.0,,False,2015-08-28 16:15:51.777,,1212.0
,3701511.0,176004.0,3834154.0,101.0,2015-08-28 16:17:20.677,10.0,6060,False,2015-08-28 16:17:20.083,,1212.0
,3701512.0,176004.0,3834152.0,101.0,2015-08-28 16:17:20.677,74.0,6060,False,2015-08-28 16:17:20.083,,1212.0
,3701513.0,176004.0,3834151.0,101.0,2015-08-28 16:17:20.677,9.0,6060,False,2015-08-28 16:17:20.083,,1212.0
,3701637.0,166584.0,3834211.0,100.0,2015-08-28 17:00:24.247,140.0,,False,2015-08-28 17:00:23.767,,1212.0
,3702284.0,166567.0,3834476.0,104.0,2015-08-29 10:37:12.727,74.0,*2771,False,2015-08-29 10:37:32.633,,1179.0
,3702288.0,166566.0,3834479.0,99.0,2015-08-29 10:38:03.000,104.0,,False,2015-08-29 10:38:08.017,,1179.0
,3702307.0,161441.0,3834830.0,104.0,2015-08-29 10:50:35.350,72.0,*8732,False,2015-08-29 10:51:12.043,,1179.0
,3702308.0,161441.0,3834831.0,104.0,2015-08-29 10:50:35.350,9.0,*8732,False,2015-08-29 10:51:12.043,,1179.0
,3702309.0,169220.0,3834478.0,104.0,2015-08-29 10:53:23.737,74.0,*3487,False,2015-08-29 10:53:24.640,,1179.0
,3702310.0,169220.0,3834488.0,104.0,2015-08-29 10:53:23.737,9.0,*3487,False,2015-08-29 10:53:24.640,,1179.0
,3702311.0,164050.0,3834484.0,106.0,2015-08-29 10:53:31.693,74.0,*5751,False,2015-08-29 10:53:32.290,,1179.0
,3702344.0,1578.0,3815476.0,101.0,2015-08-29 11:07:36.497,127.0,11076,False,2015-08-29 11:07:35.830,,1179.0
,3702489.0,155998.0,3814876.0,104.0,2015-08-29 12:13:05.783,15.0,*1885,False,2015-08-29 12:14:20.687,,1179.0
,3702490.0,155998.0,3831233.0,104.0,2015-08-29 12:13:05.783,15.0,*1885,False,2015-08-29 12:14:20.690,,1179.0
,3702491.0,155998.0,3702105.0,104.0,2015-08-29 12:13:05.783,66.0,*1885,False,2015-08-29 12:14:20.697,,1179.0
,3702492.0,155998.0,3802439.0,104.0,2015-08-29 12:13:05.783,101.0,*1885,False,2015-08-29 12:14:20.703,,1179.0
,3702493.0,155998.0,3835018.0,104.0,2015-08-29 12:13:05.783,10.0,*1885,False,2015-08-29 12:14:20.710,,1179.0
,3702510.0,156126.0,3821280.0,104.0,2015-08-29 12:16:44.943,15.0,*1885,False,2015-08-29 12:17:18.357,,1179.0
,3702511.0,156126.0,3833296.0,104.0,2015-08-29 12:16:44.943,15.0,*1885,False,2015-08-29 12:17:18.360,,1179.0
,3702512.0,156126.0,3575052.0,104.0,2015-08-29 12:16:44.943,20.0,*1885,False,2015-08-29 12:17:18.360,,1179.0
,3702516.0,148987.0,3834486.0,100.0,2015-08-29 12:23:48.913,15.0,,False,2015-08-29 12:23:48.127,,1179.0
,3702517.0,148987.0,3827071.0,100.0,2015-08-29 12:23:48.913,95.0,,False,2015-08-29 12:23:48.130,,1179.0
,3704216.0,171520.0,3811260.0,103.0,2015-08-30 22:25:46.487,114.0,*4208,False,2015-08-30 22:25:46.490,,47.0
,3704371.0,1719.0,3834480.0,100.0,2015-08-31 09:24:10.253,72.0,,False,2015-08-31 09:24:09.400,,93.0
,3704372.0,1676.0,3726365.0,101.0,2015-08-31 09:25:20.750,124.0,1107,False,2015-08-31 09:25:19.550,,93.0
,3704373.0,1676.0,3836602.0,101.0,2015-08-31 09:25:20.750,12.0,1107,False,2015-08-31 09:25:19.553,,93.0
,3704495.0,176184.0,3836665.0,99.0,2015-08-31 10:39:30.890,0.0,,False,2015-08-31 10:39:29.990,,93.0
,3704652.0,122233.0,3825714.0,101.0,2015-08-31 11:33:32.297,231.0,44893,False,2015-08-31 11:33:31.120,,93.0
,3704770.0,176211.0,3836919.0,99.0,2015-08-31 12:04:52.783,0.0,,False,2015-08-31 12:04:52.560,,93.0
,3704824.0,176211.0,3836918.0,104.0,2015-08-31 12:14:45.757,119.0,*7205,False,2015-08-31 12:14:52.683,,93.0
,3704941.0,171787.0,3836269.0,103.0,2015-08-31 12:48:04.543,98.0,*1248,False,2015-08-31 12:48:05.397,,93.0
,3704942.0,110420.0,3836276.0,104.0,2015-08-31 12:48:08.757,117.0,*5715,False,2015-08-31 12:48:08.900,,93.0
,3704943.0,118491.0,3813428.0,104.0,2015-08-31 12:48:13.343,72.0,*1857,False,2015-08-31 12:48:13.447,,93.0
,3704944.0,161312.0,3836271.0,104.0,2015-08-31 12:48:16.433,55.0,*1856,False,2015-08-31 12:48:16.097,,93.0
,3704945.0,161312.0,3836282.0,104.0,2015-08-31 12:48:16.433,9.0,*1856,False,2015-08-31 12:48:16.097,,93.0
,3705013.0,53266.0,3799309.0,101.0,2015-08-31 13:02:41.313,1.45,4045,False,2015-08-31 13:02:40.493,,93.0
,3705014.0,53266.0,3837111.0,101.0,2015-08-31 13:02:41.313,101.0,4045,False,2015-08-31 13:02:40.497,,93.0
,3705015.0,53266.0,3837112.0,101.0,2015-08-31 13:02:41.313,7.55,4045,False,2015-08-31 13:02:40.503,,93.0
,3705025.0,172136.0,3837113.0,101.0,2015-08-31 13:05:11.947,171.0,2133,False,2015-08-31 13:05:11.273,,93.0
,3705058.0,122551.0,3800583.0,101.0,2015-08-31 13:13:24.330,95.0,778,False,2015-08-31 13:13:23.393,,93.0
,3705059.0,122551.0,3800582.0,101.0,2015-08-31 13:13:24.330,9.0,778,False,2015-08-31 13:13:23.400,,93.0
,3705064.0,1505.0,3837129.0,101.0,2015-08-31 13:15:20.690,72.0,0000005245,False,2015-08-31 13:15:19.560,,93.0
,3705089.0,58565.0,3837137.0,101.0,2015-08-31 13:16:59.033,72.0,0000005246,False,2015-08-31 13:16:58.020,,93.0
,3705492.0,163670.0,3836278.0,99.0,2015-08-31 14:30:46.000,15.0,,False,2015-08-31 14:30:50.043,,1179.0
,3705493.0,163670.0,3828760.0,99.0,2015-08-31 14:30:46.000,72.0,,False,2015-08-31 14:30:50.047,,1179.0
,3707099.0,130180.0,3827070.0,104.0,2015-09-01 00:50:48.733,72.0,*7840,False,2015-09-01 00:50:48.730,,47.0
,3707100.0,130180.0,3834485.0,104.0,2015-09-01 00:50:48.733,15.0,*7840,False,2015-09-01 00:50:48.730,,47.0
,3707597.0,149506.0,3860271.0,100.0,2015-09-01 09:05:20.083,101.0,,False,2015-09-01 09:05:18.997,,93.0
,3707619.0,152543.0,3832277.0,100.0,2015-09-01 09:17:02.053,400.0,,False,2015-09-01 09:17:00.930,,93.0
,3707870.0,169462.0,3839019.0,104.0,2015-09-01 09:35:30.280,98.0,*8223,False,2015-09-01 09:35:33.770,,93.0
,3707875.0,121629.0,3839029.0,103.0,2015-09-01 09:35:40.607,115.0,*7059,False,2015-09-01 09:35:41.013,,93.0
,3707876.0,121629.0,3839044.0,103.0,2015-09-01 09:35:40.607,9.0,*7059,False,2015-09-01 09:35:41.017,,93.0
,3707880.0,1512.0,3839038.0,104.0,2015-09-01 09:35:50.543,95.0,*2065,False,2015-09-01 09:35:50.413,,93.0
,3707881.0,1512.0,3839045.0,104.0,2015-09-01 09:35:50.543,9.0,*2065,False,2015-09-01 09:35:50.417,,93.0
,3707884.0,1605.0,3815475.0,104.0,2015-09-01 09:36:01.090,135.0,*5022,False,2015-09-01 09:36:01.223,,93.0
,3707885.0,1605.0,3818419.0,104.0,2015-09-01 09:36:01.090,9.0,*5022,False,2015-09-01 09:36:01.223,,93.0
,3707894.0,152602.0,3839039.0,104.0,2015-09-01 09:36:13.430,115.0,*4479,False,2015-09-01 09:36:13.710,,93.0
,3707905.0,130738.0,3839027.0,103.0,2015-09-01 09:36:28.500,166.0,*3559,False,2015-09-01 09:36:28.930,,93.0
,3707906.0,130738.0,3818487.0,103.0,2015-09-01 09:36:28.500,9.0,*3559,False,2015-09-01 09:36:28.933,,93.0
,3707912.0,1714.0,3839026.0,103.0,2015-09-01 09:36:38.750,101.0,*5866,False,2015-09-01 09:36:40.663,,93.0
,3707913.0,1714.0,3834880.0,103.0,2015-09-01 09:36:38.750,9.0,*5866,False,2015-09-01 09:36:40.677,,93.0
,3707918.0,1639.0,3815479.0,105.0,2015-09-01 09:36:46.953,98.0,*1000,False,2015-09-01 09:36:46.790,,93.0
,3709000.0,135734.0,3833292.0,104.0,2015-09-01 10:51:03.727,73.0,*8490,False,2015-09-01 10:51:12.430,,93.0
,3709855.0,1648.0,3839020.0,101.0,2015-09-01 11:54:01.393,72.0,5129,False,2015-09-01 11:54:00.440,,93.0
,3710076.0,155467.0,3837096.0,103.0,2015-09-01 12:06:57.930,72.0,*5827,False,2015-09-01 12:07:17.807,,93.0
,3712254.0,50682.0,3833294.0,101.0,2015-09-01 13:41:38.137,15.0,4433,False,2015-09-01 13:41:37.167,,93.0
,3712255.0,50682.0,3799254.0,101.0,2015-09-01 13:41:38.137,250.0,4433,False,2015-09-01 13:41:37.170,,93.0
,3712524.0,161854.0,3860663.0,101.0,2015-09-01 13:53:00.013,111.0,4351,False,2015-09-01 13:53:00.120,,93.0
,3715821.0,171012.0,3835735.0,103.0,2015-09-01 16:10:18.683,15.0,*2899,False,2015-09-01 16:11:06.683,,93.0
,3715822.0,171014.0,3835736.0,103.0,2015-09-01 16:10:18.683,15.0,*2899,False,2015-09-01 16:11:06.687,,93.0
,3715823.0,171012.0,3828315.0,103.0,2015-09-01 16:10:18.683,119.0,*2899,False,2015-09-01 16:11:06.687,,93.0
,3715824.0,171014.0,3828316.0,103.0,2015-09-01 16:10:18.683,119.0,*2899,False,2015-09-01 16:11:06.687,,93.0
,3715825.0,171012.0,3860830.0,103.0,2015-09-01 16:10:18.683,119.0,*2899,False,2015-09-01 16:11:06.690,,93.0
,3715826.0,171014.0,3860831.0,103.0,2015-09-01 16:10:18.683,119.0,*2899,False,2015-09-01 16:11:06.690,,93.0
,3719385.0,1700.0,3839024.0,103.0,2015-09-01 20:31:37.973,115.0,*0773,False,2015-09-01 20:31:37.970,,47.0
,3719747.0,169664.0,3861050.0,104.0,2015-09-01 21:58:35.343,104.0,*3141,False,2015-09-01 21:58:35.353,,47.0
,3719748.0,169664.0,3861049.0,104.0,2015-09-01 21:58:35.343,21.0,*3141,False,2015-09-01 21:58:35.353,,47.0
,3720114.0,150102.0,3861455.0,104.0,2015-09-02 10:28:27.187,74.0,*1586,False,2015-09-02 10:28:27.177,,47.0
,3720271.0,168795.0,3836279.0,101.0,2015-09-02 11:00:26.317,15.0,119,False,2015-09-02 11:00:25.067,,1212.0
,3720272.0,168795.0,3828757.0,101.0,2015-09-02 11:00:26.317,140.0,119,False,2015-09-02 11:00:25.067,,1212.0
,3720460.0,161515.0,3861110.0,104.0,2015-09-02 11:39:34.730,72.0,*5990,False,2015-09-02 11:39:35.000,,1212.0
,3720461.0,159658.0,3861107.0,103.0,2015-09-02 11:39:42.153,136.0,*9390,False,2015-09-02 11:39:42.130,,1212.0
,3720462.0,159205.0,3861098.0,103.0,2015-09-02 11:39:42.153,146.0,*9390,False,2015-09-02 11:39:42.130,,1212.0
,3720463.0,157473.0,3861103.0,104.0,2015-09-02 11:39:46.553,72.0,*9305,False,2015-09-02 11:39:46.657,,1212.0
,3720464.0,157473.0,3861117.0,104.0,2015-09-02 11:39:46.553,9.0,*9305,False,2015-09-02 11:39:46.660,,1212.0
,3720466.0,147797.0,3861099.0,104.0,2015-09-02 11:39:54.510,236.0,*8740,False,2015-09-02 11:39:54.253,,1212.0
,3720470.0,63730.0,3861109.0,105.0,2015-09-02 11:40:01.623,115.0,*1006,False,2015-09-02 11:40:01.960,,1212.0
,3720471.0,63730.0,3818452.0,105.0,2015-09-02 11:40:01.623,9.0,*1006,False,2015-09-02 11:40:01.967,,1212.0
,3720475.0,1631.0,3861100.0,104.0,2015-09-02 11:40:13.447,95.0,*4697,False,2015-09-02 11:40:13.937,,1212.0
,3720476.0,1631.0,3834879.0,104.0,2015-09-02 11:40:13.447,9.0,*4697,False,2015-09-02 11:40:13.937,,1212.0
,3720477.0,47798.0,3861101.0,104.0,2015-09-02 11:40:13.447,95.0,*4697,False,2015-09-02 11:40:13.937,,1212.0
,3720479.0,1522.0,3861105.0,103.0,2015-09-02 11:40:21.357,55.0,*7653,False,2015-09-02 11:40:21.190,,1212.0
,3720480.0,1522.0,3834888.0,103.0,2015-09-02 11:40:21.357,9.0,*7653,False,2015-09-02 11:40:21.190,,1212.0
,3720562.0,1738.0,3839028.0,101.0,2015-09-02 11:52:34.887,72.0,1249,False,2015-09-02 11:52:33.517,,1212.0
,3720563.0,1738.0,3818482.0,101.0,2015-09-02 11:52:34.887,9.0,1249,False,2015-09-02 11:52:33.520,,1212.0
,3721368.0,171926.0,3839030.0,99.0,2015-09-02 14:09:13.000,74.0,,False,2015-09-02 14:09:23.600,,1212.0
,3721476.0,106145.0,3861783.0,104.0,2015-09-02 14:21:52.067,113.0,*8718,False,2015-09-02 14:21:58.020,,1212.0
,3721477.0,106145.0,3861784.0,104.0,2015-09-02 14:21:52.067,9.0,*8718,False,2015-09-02 14:21:58.023,,1212.0
,3721558.0,176443.0,3861807.0,99.0,2015-09-02 14:39:29.423,0.0,,False,2015-09-02 14:39:27.813,,1212.0
,3721568.0,176443.0,3861808.0,103.0,2015-09-02 14:40:52.773,10.0,*8560,False,2015-09-02 14:40:58.893,,1212.0
,3721569.0,176443.0,3861806.0,103.0,2015-09-02 14:40:52.773,74.0,*8560,False,2015-09-02 14:40:58.893,,1212.0
,3721786.0,1784.0,3861822.0,101.0,2015-09-02 15:11:14.340,105.0,3560,False,2015-09-02 15:11:13.057,,1212.0
,3721787.0,78084.0,3861823.0,101.0,2015-09-02 15:11:14.340,43.0,3560,False,2015-09-02 15:11:13.057,,1212.0
,3721791.0,85272.0,3831231.0,103.0,2015-09-02 15:14:04.523,15.0,*4829,False,2015-09-02 15:14:08.280,,1212.0
,3721792.0,85272.0,3821276.0,103.0,2015-09-02 15:14:04.523,95.0,*4829,False,2015-09-02 15:14:08.280,,1212.0
,3721793.0,85272.0,3834889.0,103.0,2015-09-02 15:14:04.523,9.0,*4829,False,2015-09-02 15:14:08.280,,1212.0
,3722046.0,1538.0,3835734.0,101.0,2015-09-02 16:18:54.000,95.0,15122,False,2015-09-02 16:18:52.523,,1212.0
,3722099.0,86473.0,3833289.0,104.0,2015-09-02 16:32:08.867,136.0,*1490,False,2015-09-02 16:32:08.987,,1212.0
,3723619.0,176184.0,3836664.0,100.0,2015-09-03 10:22:59.800,74.0,,False,2015-09-03 10:22:58.197,,93.0
,3723658.0,128609.0,3834867.0,101.0,2015-09-03 10:43:12.173,9.0,6409,False,2015-09-03 10:43:10.813,,93.0
,3723659.0,128609.0,3796989.0,101.0,2015-09-03 10:43:12.173,5.0,6409,False,2015-09-03 10:43:10.813,,93.0
,3723660.0,123921.0,3862403.0,101.0,2015-09-03 10:43:12.173,166.0,6409,False,2015-09-03 10:43:10.817,,93.0
,3723661.0,128609.0,3862404.0,101.0,2015-09-03 10:43:12.173,166.0,6409,False,2015-09-03 10:43:10.817,,93.0
,3723662.0,128609.0,3862405.0,101.0,2015-09-03 10:43:12.173,4.0,6409,False,2015-09-03 10:43:10.817,,93.0
,3723686.0,139763.0,3862079.0,103.0,2015-09-03 10:51:25.027,140.0,*8852,False,2015-09-03 10:51:24.923,,93.0
,3723687.0,95096.0,3862085.0,105.0,2015-09-03 10:51:33.607,72.0,*1003,False,2015-09-03 10:51:34.107,,93.0
,3723688.0,129621.0,3862083.0,104.0,2015-09-03 10:51:39.253,115.0,*2036,False,2015-09-03 10:51:38.900,,93.0
,3723689.0,129621.0,3818439.0,104.0,2015-09-03 10:51:39.253,9.0,*2036,False,2015-09-03 10:51:38.900,,93.0
,3723690.0,1707.0,3821751.0,104.0,2015-09-03 10:51:52.090,101.0,*3432,False,2015-09-03 10:51:51.810,,93.0
,3723691.0,116718.0,3821752.0,104.0,2015-09-03 10:51:52.090,101.0,*3432,False,2015-09-03 10:51:51.817,,93.0
,3723693.0,167081.0,3862082.0,104.0,2015-09-03 10:51:57.893,104.0,*8658,False,2015-09-03 10:51:57.667,,93.0
,3723694.0,172132.0,3862086.0,104.0,2015-09-03 10:52:04.337,57.0,*9355,False,2015-09-03 10:52:04.010,,93.0
,3723695.0,172130.0,3862087.0,104.0,2015-09-03 10:52:04.337,57.0,*9355,False,2015-09-03 10:52:04.010,,93.0
,3723696.0,132329.0,3821755.0,103.0,2015-09-03 10:52:13.743,101.0,*6564,False,2015-09-03 10:52:13.090,,93.0
,3723697.0,132329.0,3834890.0,103.0,2015-09-03 10:52:13.743,9.0,*6564,False,2015-09-03 10:52:13.090,,93.0
,3723747.0,1620.0,3862080.0,103.0,2015-09-03 11:04:04.607,72.0,*6734,False,2015-09-03 11:04:36.937,2015-09-03 11:20:15.863,93.0
,3723748.0,1620.0,3818405.0,103.0,2015-09-03 11:04:04.607,9.0,*6734,False,2015-09-03 11:04:36.940,2015-09-03 11:20:15.863,93.0
,3723766.0,8223.0,3836270.0,100.0,2015-09-03 11:09:38.650,65.0,,False,2015-09-03 11:09:37.323,,93.0
,3723767.0,53566.0,3836275.0,100.0,2015-09-03 11:09:38.650,115.0,,False,2015-09-03 11:09:37.327,,93.0
,3723768.0,1791.0,3839033.0,100.0,2015-09-03 11:09:38.650,115.0,,False,2015-09-03 11:09:37.327,,93.0
,3723769.0,129426.0,3862417.0,100.0,2015-09-03 11:09:38.650,62.0,,False,2015-09-03 11:09:37.327,,93.0
,3723881.0,1620.0,3818405.0,99.0,2015-09-03 11:30:47.150,9.0,,False,2015-09-03 11:30:47.107,,93.0
,3723882.0,1620.0,3862080.0,103.0,2015-09-03 11:31:53.903,72.0,*6734,False,2015-09-03 11:31:57.847,,93.0
,3724772.0,169207.0,3797512.0,103.0,2015-09-03 14:17:19.827,15.0,*7871,False,2015-09-03 14:18:07.450,,93.0
,3724773.0,169207.0,3811027.0,103.0,2015-09-03 14:17:19.827,15.0,*7871,False,2015-09-03 14:18:07.450,,93.0
,3724774.0,169207.0,3736595.0,103.0,2015-09-03 14:17:19.827,74.0,*7871,False,2015-09-03 14:18:07.450,,93.0
,3724775.0,169207.0,3736603.0,103.0,2015-09-03 14:17:19.827,9.0,*7871,False,2015-09-03 14:18:07.453,,93.0
,3724776.0,169207.0,3834477.0,103.0,2015-09-03 14:17:19.827,74.0,*7871,False,2015-09-03 14:18:07.453,,93.0
,3724777.0,169207.0,3834487.0,103.0,2015-09-03 14:17:19.827,9.0,*7871,False,2015-09-03 14:18:07.453,,93.0
,3725347.0,136000.0,3839023.0,99.0,2015-09-03 15:51:19.000,139.0,,False,2015-09-03 15:51:33.700,,93.0
,3725348.0,136000.0,3839046.0,99.0,2015-09-03 15:51:19.000,9.0,,False,2015-09-03 15:51:33.700,,93.0
,3725590.0,144875.0,3814307.0,100.0,2015-09-03 16:47:25.097,15.0,,False,2015-09-03 16:47:23.547,,93.0
,3725591.0,144875.0,3669392.0,100.0,2015-09-03 16:47:25.097,55.0,,False,2015-09-03 16:47:23.547,,93.0
,3725592.0,144875.0,3669402.0,100.0,2015-09-03 16:47:25.097,9.0,,False,2015-09-03 16:47:23.550,,93.0
,3725593.0,144875.0,3739187.0,100.0,2015-09-03 16:47:25.097,55.0,,False,2015-09-03 16:47:23.550,,93.0
,3725594.0,144875.0,3739194.0,100.0,2015-09-03 16:47:25.097,6.0,,False,2015-09-03 16:47:23.550,,93.0
,3726371.0,1517.0,3839022.0,104.0,2015-09-04 01:47:57.380,72.0,*5333,False,2015-09-04 01:47:57.387,,47.0
,3726372.0,1517.0,3818341.0,104.0,2015-09-04 01:47:57.380,9.0,*5333,False,2015-09-04 01:47:57.387,,47.0
,3726402.0,159680.0,3863252.0,104.0,2015-09-04 08:12:14.170,55.0,*6191,False,2015-09-04 08:12:14.177,,47.0
,3726403.0,159680.0,3863251.0,104.0,2015-09-04 08:12:14.170,9.0,*6191,False,2015-09-04 08:12:14.177,,47.0
,3726444.0,174785.0,3863301.0,100.0,2015-09-04 08:57:59.077,74.0,,False,2015-09-04 08:57:57.273,,93.0
,3726450.0,1510.0,3799358.0,101.0,2015-09-04 09:00:12.880,93.0,3438,False,2015-09-04 09:00:11.050,,93.0
,3726451.0,1510.0,3818457.0,101.0,2015-09-04 09:00:12.880,2.0,3438,False,2015-09-04 09:00:11.053,,93.0
,3726491.0,117932.0,3863072.0,104.0,2015-09-04 09:16:05.823,81.0,*0858,False,2015-09-04 09:16:05.700,,93.0
,3726492.0,1504.0,3839035.0,103.0,2015-09-04 09:16:09.300,72.0,*5643,False,2015-09-04 09:16:08.777,,93.0
,3726493.0,1504.0,3839042.0,103.0,2015-09-04 09:16:09.300,9.0,*5643,False,2015-09-04 09:16:08.777,,93.0
,3726494.0,1583.0,3863066.0,104.0,2015-09-04 09:16:14.573,101.0,*9526,False,2015-09-04 09:16:14.310,,93.0
,3726495.0,1583.0,3818483.0,104.0,2015-09-04 09:16:14.573,9.0,*9526,False,2015-09-04 09:16:14.313,,93.0
,3726501.0,139910.0,3863069.0,104.0,2015-09-04 09:16:25.697,139.0,*2874,False,2015-09-04 09:16:25.067,,93.0
,3726502.0,139910.0,3834882.0,104.0,2015-09-04 09:16:25.697,9.0,*2874,False,2015-09-04 09:16:25.067,,93.0
,3726546.0,56149.0,3839025.0,103.0,2015-09-04 09:36:46.180,136.0,*3029,False,2015-09-04 09:36:46.173,,47.0
,3726547.0,56149.0,3818462.0,103.0,2015-09-04 09:36:46.180,9.0,*3029,False,2015-09-04 09:36:46.177,,47.0
,3726572.0,44381.0,3863334.0,100.0,2015-09-04 09:47:59.057,72.0,,False,2015-09-04 09:47:57.393,,93.0
,3726573.0,1775.0,3863335.0,100.0,2015-09-04 09:47:59.057,72.0,,False,2015-09-04 09:47:57.393,,93.0
,3726631.0,1645.0,3862081.0,101.0,2015-09-04 10:16:06.137,95.0,3808,False,2015-09-04 10:16:04.623,,93.0
,3726632.0,81856.0,3862084.0,101.0,2015-09-04 10:16:06.137,97.0,3808,False,2015-09-04 10:16:04.627,,93.0
,3726633.0,1645.0,3827458.0,101.0,2015-09-04 10:16:06.137,9.0,3808,False,2015-09-04 10:16:04.627,,93.0
,3726680.0,169549.0,3861112.0,103.0,2015-09-04 10:29:43.033,74.0,*5214,False,2015-09-04 10:29:57.130,,93.0
,3726883.0,157695.0,3863395.0,104.0,2015-09-04 11:20:52.960,95.0,*0041,False,2015-09-04 11:21:10.237,,93.0
,3726937.0,1629.0,3827363.0,99.0,2015-09-04 11:34:05.490,9.0,,False,2015-09-04 11:34:05.023,,93.0
,3727354.0,161480.0,3861108.0,100.0,2015-09-04 12:27:39.420,166.0,,False,2015-09-04 12:27:37.740,,93.0
,3727450.0,129211.0,3863491.0,103.0,2015-09-04 12:38:34.993,236.0,*4271,False,2015-09-04 12:38:54.453,,93.0
,3727451.0,129211.0,3863492.0,103.0,2015-09-04 12:38:34.993,57.0,*4271,False,2015-09-04 12:38:54.457,,93.0
,3728044.0,1745.0,3863573.0,100.0,2015-09-04 14:02:00.280,115.0,,False,2015-09-04 14:01:58.473,,93.0
,3728057.0,146604.0,3863576.0,101.0,2015-09-04 14:04:01.320,136.0,0029125941,False,2015-09-04 14:03:59.623,,93.0
,3728058.0,1650.0,3819027.0,101.0,2015-09-04 14:04:33.160,72.0,3045,False,2015-09-04 14:04:31.247,,93.0
,3728059.0,1650.0,3819028.0,101.0,2015-09-04 14:04:33.160,9.0,3045,False,2015-09-04 14:04:31.247,,93.0
,3728088.0,151362.0,3835732.0,103.0,2015-09-04 14:10:01.630,55.0,*4810,False,2015-09-04 14:10:01.630,,47.0
,3728089.0,151362.0,3863579.0,103.0,2015-09-04 14:10:01.630,5.0,*4810,False,2015-09-04 14:10:01.630,,47.0
,3728102.0,151590.0,3837094.0,99.0,2015-09-04 14:16:10.000,76.0,,False,2015-09-04 14:16:15.297,,93.0
,3728133.0,130811.0,3861111.0,100.0,2015-09-04 14:24:03.643,72.0,,False,2015-09-04 14:24:02.053,,93.0
,3728134.0,130811.0,3818453.0,100.0,2015-09-04 14:24:03.643,9.0,,False,2015-09-04 14:24:02.057,,93.0
,3728258.0,91664.0,3863602.0,104.0,2015-09-04 14:44:44.067,62.0,*8264,False,2015-09-04 14:44:55.767,,93.0
,3729069.0,79237.0,3862089.0,99.0,2015-09-04 17:00:25.887,15.0,,False,2015-09-04 17:00:25.417,,93.0
,3729576.0,100255.0,3831228.0,104.0,2015-09-04 18:16:33.723,115.0,*3209,False,2015-09-04 18:16:33.727,,47.0
,3729577.0,100255.0,3861114.0,104.0,2015-09-04 18:16:33.723,15.0,*3209,False,2015-09-04 18:16:33.727,,47.0
,3730094.0,1644.0,3818347.0,101.0,2015-09-05 09:06:07.917,9.0,4402,False,2015-09-05 09:06:06.033,,1179.0
,3730095.0,1644.0,3864220.0,101.0,2015-09-05 09:06:07.917,88.0,4402,False,2015-09-05 09:06:06.033,,1179.0
,3730187.0,145722.0,3863978.0,106.0,2015-09-05 10:01:37.897,136.0,*1490,False,2015-09-05 10:01:37.403,,1179.0
,3730188.0,145722.0,3863984.0,106.0,2015-09-05 10:01:37.897,9.0,*1490,False,2015-09-05 10:01:37.403,,1179.0
,3730189.0,1672.0,3863979.0,106.0,2015-09-05 10:01:43.297,140.0,*2071,False,2015-09-05 10:01:42.373,,1179.0
,3730193.0,167274.0,3863980.0,104.0,2015-09-05 10:01:48.960,119.0,*4640,False,2015-09-05 10:01:48.273,,1179.0
,3730201.0,157638.0,3863977.0,103.0,2015-09-05 10:01:58.333,72.0,*6198,False,2015-09-05 10:01:57.350,,1179.0
,3730212.0,1570.0,3839018.0,101.0,2015-09-05 10:08:09.100,201.0,2268,False,2015-09-05 10:08:07.463,,1179.0
,3730218.0,130983.0,3800901.0,101.0,2015-09-05 10:08:54.963,57.0,4158,False,2015-09-05 10:08:53.090,,1179.0
,3730219.0,130983.0,3864269.0,101.0,2015-09-05 10:08:54.963,17.0,4158,False,2015-09-05 10:08:53.090,,1179.0
,3730246.0,171589.0,3798131.0,104.0,2015-09-05 10:27:51.593,29.76,*7191,False,2015-09-05 10:27:51.490,,1179.0
,3730456.0,167323.0,3864320.0,104.0,2015-09-05 11:50:49.143,98.0,*4019,False,2015-09-05 11:51:10.253,,1179.0
,3730550.0,176665.0,3864368.0,99.0,2015-09-05 12:13:18.607,0.0,,False,2015-09-05 12:13:16.380,,1179.0
,3730576.0,176665.0,3864369.0,103.0,2015-09-05 12:17:58.567,10.0,*6322,False,2015-09-05 12:18:05.333,,1179.0
,3730577.0,176665.0,3864367.0,103.0,2015-09-05 12:17:58.567,98.0,*6322,False,2015-09-05 12:18:05.333,,1179.0
,3730578.0,176665.0,3864366.0,103.0,2015-09-05 12:17:58.567,9.0,*6322,False,2015-09-05 12:18:05.337,,1179.0
,3730750.0,148001.0,3861097.0,101.0,2015-09-05 12:59:53.510,111.0,4357,False,2015-09-05 12:59:51.673,,1179.0
,3731447.0,57145.0,3864600.0,104.0,2015-09-05 15:44:43.383,273.0,*8869,False,2015-09-05 15:44:43.393,,47.0
,3731448.0,58784.0,3864601.0,104.0,2015-09-05 15:44:51.737,166.0,*8869,False,2015-09-05 15:44:51.747,,47.0
