Totals & Averages,RECEIPTID,TENANTID,EMPLOYEEID,DCAMT,DRCPT,IRECEIPTNUM,PAYMENTID
,3173340,269786,93,205,2017-06-01 12:20:40.240000,33279,5669674
,3173340,269786,93,205,2017-06-01 12:20:40.240000,33279,5669675
,3173340,269786,93,205,2017-06-01 12:20:40.240000,33279,5669676
,3174909,269795,93,56,2017-06-01 13:24:50.310000,33280,5672207
,3174909,269795,93,56,2017-06-01 13:24:50.310000,33280,5672216
,3174909,269795,93,56,2017-06-01 13:24:50.310000,33280,5672217
,3175505,1513,93,77,2017-06-01 13:41:02.817000,33281,5673153
,3176608,247211,47,78,2017-06-01 15:09:03.120000,33282,5674896
,3176978,269832,93,270,2017-06-01 16:00:48.293000,33283,5675555
,3176978,269832,93,270,2017-06-01 16:00:48.293000,33283,5675556
,3176978,269832,93,270,2017-06-01 16:00:48.293000,33283,5675557
,3177138,257099,93,310,2017-06-01 16:29:25.887000,33284,5675838
,3177236,252365,93,103,2017-06-01 16:47:52.520000,33285,5675966
,3177792,156087,47,80,2017-06-01 17:25:44.137000,33286,5676829
,3179904,154843,47,126,2017-06-02 09:14:21.800000,33287,5680106
,3179904,154843,47,126,2017-06-02 09:14:21.800000,33287,5680107
,3180180,269906,1179,78,2017-06-02 10:42:17.170000,33288,5680519
,3180180,269906,1179,78,2017-06-02 10:42:17.170000,33288,5680520
,3180286,156031,1179,105,2017-06-02 11:23:13.207000,33289,5680698
,3180305,155797,1179,89,2017-06-02 11:31:02.360000,33290,5680740
,3180305,155797,1179,89,2017-06-02 11:31:02.360000,33290,5680741
,3180306,146211,1179,248,2017-06-02 11:31:05.060000,33291,5680742
,3180307,56415,1179,132,2017-06-02 11:31:07.010000,33292,5680743
,3180307,56415,1179,132,2017-06-02 11:31:07.010000,33292,5680744
,3180308,1319,1179,68,2017-06-02 11:31:14.717000,33293,5680745
,3180308,1319,1179,68,2017-06-02 11:31:14.717000,33293,5680746
,3180532,269927,1179,123,2017-06-02 12:20:08.473000,33294,5681152
,3180532,269927,1179,123,2017-06-02 12:20:08.473000,33294,5681153
,3180583,249181,1179,15,2017-06-02 12:31:13.160000,33295,5681238
,3180587,249181,1179,15,2017-06-02 12:31:59.883000,33296,5681243
,3180592,249181,1179,227,2017-06-02 12:32:57.040000,33297,5681249
,3180592,249181,1179,227,2017-06-02 12:32:57.040000,33297,5681250
,3180592,249181,1179,227,2017-06-02 12:32:57.040000,33297,5681251
,3180604,1444,1179,86,2017-06-02 12:37:18.700000,33298,5681285
,3180604,1444,1179,86,2017-06-02 12:37:18.700000,33298,5681286
,3180641,1307,1179,102,2017-06-02 12:45:45.887000,33299,5681343
,3180665,1304,1179,86,2017-06-02 12:52:27.433000,33300,5681386
,3180665,1304,1179,86,2017-06-02 12:52:27.433000,33300,5681387
,3180713,1425,1179,111,2017-06-02 13:02:55.893000,33301,5681452
,3180713,1425,1179,111,2017-06-02 13:02:55.893000,33301,5681453
,3180723,1425,1179,102,2017-06-02 13:05:13.440000,33302,5681477
,3181136,212536,1179,131,2017-06-02 14:51:49.513000,33303,5682179
,3181137,228399,1179,82,2017-06-02 14:52:12.803000,33304,5682180
,3181377,159915,47,89,2017-06-02 15:32:52.543000,33305,5682579
,3181377,159915,47,89,2017-06-02 15:32:52.543000,33305,5682580
,3182295,1581,1179,387,2017-06-03 08:44:38.343000,33306,5684302
,3182295,1581,1179,387,2017-06-03 08:44:38.343000,33306,5684303
,3182295,1581,1179,387,2017-06-03 08:44:38.343000,33306,5684304
,3182295,1581,1179,387,2017-06-03 08:44:38.343000,33306,5684305
,3182295,1581,1179,387,2017-06-03 08:44:38.343000,33306,5684306
,3182297,150919,1179,15,2017-06-03 08:50:00.920000,33307,5684309
,3182301,150919,1179,400,2017-06-03 08:51:14.303000,33308,5684314
,3182549,80344,1179,123,2017-06-03 11:05:19.183000,33309,5684738
,3182550,212005,47,132,2017-06-03 11:05:22.350000,33310,5684739
,3182550,212005,47,132,2017-06-03 11:05:22.350000,33310,5684740
,3182550,212005,47,132,2017-06-03 11:05:22.350000,33310,5684741
,3182602,243710,1179,292,2017-06-03 11:25:12.693000,33311,5684821
,3182602,243710,1179,292,2017-06-03 11:25:12.693000,33311,5684822
,3182602,243710,1179,292,2017-06-03 11:25:12.693000,33311,5684823
,3182602,243710,1179,292,2017-06-03 11:25:12.693000,33311,5684824
,3182619,260407,1179,154,2017-06-03 11:29:55.070000,33312,5684859
,3182620,1390,1179,127,2017-06-03 11:30:00.280000,33313,5684860
,3182621,168146,1179,109,2017-06-03 11:30:07.173000,33314,5684861
,3182741,264279,1179,39.39,2017-06-03 12:17:45.127000,33315,5685053
,3182741,264279,1179,39.39,2017-06-03 12:17:45.127000,33315,5685061
,3182741,264279,1179,39.39,2017-06-03 12:17:45.127000,33315,5685062
,3182852,78801,1179,100,2017-06-03 13:02:56.857000,33316,5685246
,3182855,78801,1179,302,2017-06-03 13:03:40.053000,33317,5685249
,3182855,78801,1179,302,2017-06-03 13:03:40.053000,33317,5685250
,3182855,78801,1179,302,2017-06-03 13:03:40.053000,33317,5685251
,3182855,78801,1179,302,2017-06-03 13:03:40.053000,33317,5685252
,3182855,78801,1179,302,2017-06-03 13:03:40.053000,33317,5685253
,3182855,78801,1179,302,2017-06-03 13:03:40.053000,33317,5685254
,3182855,78801,1179,302,2017-06-03 13:03:40.053000,33317,5685255
,3182855,78801,1179,302,2017-06-03 13:03:40.053000,33317,5685256
,3182855,78801,1179,302,2017-06-03 13:03:40.053000,33317,5685257
,3183005,270099,1179,123,2017-06-03 13:35:11.480000,33318,5685511
,3183005,270099,1179,123,2017-06-03 13:35:11.480000,33318,5685512
,3184102,1306,47,102,2017-06-04 07:59:37.510000,33319,5687474
,3184149,252767,47,147,2017-06-04 10:31:40.387000,33320,5687551
,3184399,252389,47,78,2017-06-04 16:49:52.420000,33321,5687996
,3184504,1516,47,292,2017-06-04 22:39:58.647000,33322,5688181
,3184505,1516,47,177,2017-06-04 22:39:59.270000,33323,5688182
,3184547,237317,47,103,2017-06-05 07:59:30.023000,33324,5688242
,3184634,122415,47,77,2017-06-05 08:34:53.220000,33325,5688345
,3184720,1442,93,77,2017-06-05 09:50:38.920000,33326,5688470
,3184720,1442,93,77,2017-06-05 09:50:38.920000,33326,5688471
,3184746,184194,93,0,2017-06-05 10:03:28,33327,5688507
,3184784,1574,47,112,2017-06-05 10:29:46.353000,33328,5688568
,3184786,185699,93,82,2017-06-05 10:30:28.563000,33329,5688571
,3184788,1380,93,117,2017-06-05 10:30:41.713000,33330,5688573
,3184788,1380,93,117,2017-06-05 10:30:41.713000,33330,5688574
,3184790,138571,93,238,2017-06-05 10:30:44.037000,33331,5688575
,3184790,138571,93,238,2017-06-05 10:30:44.037000,33331,5688576
,3184790,138571,93,238,2017-06-05 10:30:44.037000,33331,5688577
,3184791,229385,93,82,2017-06-05 10:30:46.440000,33332,5688578
,3184793,255332,93,189,2017-06-05 10:30:52.540000,33333,5688581
,3184794,133295,93,123,2017-06-05 10:30:55.440000,33334,5688582
,3184795,1574,47,63,2017-06-05 10:31:17.323000,33335,5688583
,3184900,160357,93,117,2017-06-05 11:05:27.483000,33336,5688753
,3184917,216186,47,129,2017-06-05 11:12:57.080000,33337,5688776
,3184917,216186,47,129,2017-06-05 11:12:57.080000,33337,5688777
,3185090,117683,93,87,2017-06-05 12:07:24.517000,33338,5689066
,3185536,255646,93,50,2017-06-05 14:06:45.727000,33339,5689798
,3185553,43761,93,107,2017-06-05 14:09:55.097000,33340,5689821
,3185553,43761,93,107,2017-06-05 14:09:55.097000,33340,5689822
,3185668,39064,47,91,2017-06-05 14:45:03.763000,33341,5690018
,3185668,39064,47,91,2017-06-05 14:45:03.763000,33341,5690019
,3185744,226303,93,50,2017-06-05 15:19:35.607000,33342,5690166
,3185746,226303,93,112,2017-06-05 15:20:14.887000,33343,5690170
,3185746,226303,93,112,2017-06-05 15:20:14.887000,33343,5690171
,3185746,226303,93,112,2017-06-05 15:20:14.887000,33343,5690172
,3185746,226303,93,112,2017-06-05 15:20:14.887000,33343,5690173
,3185752,218784,93,63,2017-06-05 15:24:31.367000,33344,5690179
,3185977,130249,93,82,2017-06-05 16:44:43.687000,33345,5690564
,3186154,252120,93,0,2017-06-05 17:42:33,33346,5690880
,3186154,252120,93,0,2017-06-05 17:42:33,33346,5690881
,3186154,252120,93,0,2017-06-05 17:42:33,33346,5690882
,3186154,252120,93,0,2017-06-05 17:42:33,33346,5690883
,3186154,252120,93,0,2017-06-05 17:42:33,33346,5690884
,3186154,252120,93,0,2017-06-05 17:42:33,33346,5690885
,3186154,252120,93,0,2017-06-05 17:42:33,33346,5690886
,3186154,252120,93,0,2017-06-05 17:42:33,33346,5690887
,3186154,252120,93,0,2017-06-05 17:42:33,33346,5690888
,3186154,252120,93,0,2017-06-05 17:42:33,33346,5690889
,3186158,1566,93,0,2017-06-05 17:44:17,33347,5690894
,3186158,1566,93,0,2017-06-05 17:44:17,33347,5690895
,3186158,1566,93,0,2017-06-05 17:44:17,33347,5690896
,3186158,1566,93,0,2017-06-05 17:44:17,33347,5690897
,3186158,1566,93,0,2017-06-05 17:44:17,33347,5690898
,3186158,1566,93,0,2017-06-05 17:44:17,33347,5690899
,3186158,1566,93,0,2017-06-05 17:44:17,33347,5690900
,3186158,1566,93,0,2017-06-05 17:44:17,33347,5690901
,3186647,226231,2082,154,2017-06-06 09:52:39.987000,33348,5691796
,3186648,218935,2082,91,2017-06-06 09:52:42.047000,33349,5691797
,3186648,218935,2082,91,2017-06-06 09:52:42.047000,33349,5691798
,3186650,260434,2082,91,2017-06-06 09:52:51.903000,33350,5691802
,3186650,260434,2082,91,2017-06-06 09:52:51.903000,33350,5691803
,3186651,258013,2082,190,2017-06-06 09:52:53.947000,33351,5691804
,3186651,258013,2082,190,2017-06-06 09:52:53.947000,33351,5691805
,3186652,150223,2082,103,2017-06-06 09:52:58.877000,33352,5691806
,3186805,270404,2082,123,2017-06-06 11:16:17.860000,33353,5692057
,3186805,270404,2082,123,2017-06-06 11:16:17.860000,33353,5692058
,3186849,1564,47,209,2017-06-06 11:34:18.510000,33354,5692125
,3186849,1564,47,209,2017-06-06 11:34:18.510000,33354,5692126
,3186849,1564,47,209,2017-06-06 11:34:18.510000,33354,5692127
,3186849,1564,47,209,2017-06-06 11:34:18.510000,33354,5692128
,3187019,1415,2082,77,2017-06-06 12:38:02.993000,33355,5692459
,3187030,75664,2082,77,2017-06-06 12:42:26.383000,33356,5692478
,3187335,249897,2082,158,2017-06-06 14:38:34.087000,33357,5693016
,3187539,205817,2082,0,2017-06-06 15:52:48,33358,5693452
,3187539,205817,2082,0,2017-06-06 15:52:48,33358,5693453
,3187539,205817,2082,0,2017-06-06 15:52:48,33358,5693454
,3187539,205817,2082,0,2017-06-06 15:52:48,33358,5693455
,3187774,237180,47,82,2017-06-06 17:30:58.557000,33359,5693846
,3187774,237180,47,82,2017-06-06 17:30:58.557000,33359,5693847
,3188556,267387,47,131,2017-06-07 13:09:31.823000,33360,5695184
,3188558,267387,47,189,2017-06-07 13:09:32.590000,33361,5695187
,3188573,270534,1212,300,2017-06-07 13:15:34.623000,33362,5695209
,3188573,270534,1212,300,2017-06-07 13:15:34.623000,33362,5695210
,3188573,270534,1212,300,2017-06-07 13:15:34.623000,33362,5695211
,3188634,270542,1212,123,2017-06-07 13:53:54.033000,33363,5695313
,3188634,270542,1212,123,2017-06-07 13:53:54.033000,33363,5695314
,3188695,250403,1212,63,2017-06-07 14:24:14.873000,33364,5695397
,3188726,156090,1212,127,2017-06-07 14:37:16.807000,33365,5695443
,3188743,41256,47,85,2017-06-07 14:47:40.003000,33366,5695475
,3188743,41256,47,85,2017-06-07 14:47:40.003000,33366,5695476
,3188745,41256,47,78,2017-06-07 14:47:41.103000,33367,5695479
,3188972,169009,1212,112,2017-06-07 16:49:36.270000,33368,5695928
,3188972,169009,1212,112,2017-06-07 16:49:36.270000,33368,5695929
,3188977,267133,1212,82,2017-06-07 16:52:30.210000,33369,5695936
,3189051,479357,1212,248,2017-06-07 17:23:53.447000,33370,5696086
,3189052,1310,1212,133,2017-06-07 17:23:55.880000,33371,5696087
,3189052,1310,1212,133,2017-06-07 17:23:55.880000,33371,5696088
,3189091,168342,1212,125,2017-06-07 17:39:12.553000,33372,5696160
,3189357,263978,47,82,2017-06-07 22:16:44.083000,33373,5696634
,3189449,171101,2756,60,2017-06-08 09:19:10.413000,33375,5696752
,3189450,123837,2756,111,2017-06-08 09:19:12.600000,33376,5696753
,3189611,1538,2756,115,2017-06-08 11:44:35.260000,33377,5697035
,3189629,251290,47,78,2017-06-08 11:50:45.700000,33378,5697068
,3189713,1576,47,102,2017-06-08 12:23:35.970000,33379,5697212
,3189713,1576,47,102,2017-06-08 12:23:35.970000,33379,5697213
,3189713,1576,47,102,2017-06-08 12:23:35.970000,33379,5697214
,3189860,255646,47,122,2017-06-08 13:03:14.320000,33380,5697455
,3189860,255646,47,122,2017-06-08 13:03:14.320000,33380,5697456
,3189860,255646,47,122,2017-06-08 13:03:14.320000,33380,5697457
,3189911,180280,2756,87,2017-06-08 13:27:17.583000,33381,5697557
,3189911,180280,2756,87,2017-06-08 13:27:17.583000,33381,5697558
,3189911,180280,2756,87,2017-06-08 13:27:17.583000,33381,5697559
,3189971,260474,47,93,2017-06-08 13:53:21.110000,33382,5697664
,3189971,260474,47,93,2017-06-08 13:53:21.110000,33382,5697665
,3190109,46363,2756,238,2017-06-08 14:45:57.870000,33383,5697884
,3190109,46363,2756,238,2017-06-08 14:45:57.870000,33383,5697885
,3190812,248185,2756,60,2017-06-09 09:03:15.643000,33385,5699149
,3190817,121998,2756,78,2017-06-09 09:06:41.063000,33386,5699154
,3190818,219167,2756,91,2017-06-09 09:06:44.373000,33387,5699155
,3190818,219167,2756,91,2017-06-09 09:06:44.373000,33387,5699156
,3190819,241159,2756,99,2017-06-09 09:06:46.913000,33388,5699157
,3190820,1321,2756,98,2017-06-09 09:06:54.247000,33389,5699158
,3190820,1321,2756,98,2017-06-09 09:06:54.247000,33389,5699159
,3191297,186016,2756,333,2017-06-09 13:38:59.613000,33391,5700044
,3191297,186016,2756,333,2017-06-09 13:38:59.613000,33391,5700045
,3191297,186016,2756,333,2017-06-09 13:38:59.613000,33391,5700046
,3191363,148161,1179,50,2017-06-09 13:59:48.457000,33392,5700165
,3191367,148161,1179,15,2017-06-09 14:00:43.807000,33393,5700170
,3191369,148161,1179,352,2017-06-09 14:01:09.173000,33394,5700173
,3191369,148161,1179,352,2017-06-09 14:01:09.173000,33394,5700174
,3191369,148161,1179,352,2017-06-09 14:01:09.173000,33394,5700175
,3191369,148161,1179,352,2017-06-09 14:01:09.173000,33394,5700176
,3191369,148161,1179,352,2017-06-09 14:01:09.173000,33394,5700177
,3191369,148161,1179,352,2017-06-09 14:01:09.173000,33394,5700178
,3191384,148161,93,26,2017-06-09 14:05:23.233000,33395,5700205
,3191384,148161,93,26,2017-06-09 14:05:23.233000,33395,5700206
,3191501,270729,93,97,2017-06-09 14:49:07.080000,33396,5700462
,3191501,270729,93,97,2017-06-09 14:49:07.080000,33396,5700463
,3191523,267371,93,82,2017-06-09 14:58:06.140000,33397,5700527
,3191603,171264,47,108,2017-06-09 15:31:59.803000,33398,5700656
,3191640,47823,93,186,2017-06-09 15:44:16.797000,33399,5700717
,3191640,47823,93,186,2017-06-09 15:44:16.797000,33399,5700718
,3191644,28598,93,123,2017-06-09 15:45:02.193000,33400,5700725
,3191645,264715,93,154,2017-06-09 15:45:36.780000,33401,5700726
,3191660,97064,93,28,2017-06-09 15:48:50,33402,5700750
,3191727,270749,93,97,2017-06-09 16:20:01.507000,33403,5700884
,3191727,270749,93,97,2017-06-09 16:20:01.507000,33403,5700885
,3191902,152311,47,101,2017-06-09 17:25:56.100000,33404,5701220
,3191902,152311,47,101,2017-06-09 17:25:56.100000,33404,5701221
,3191902,152311,47,101,2017-06-09 17:25:56.100000,33404,5701222
,3192211,86209,47,103,2017-06-09 19:43:29.847000,33407,5701811
,3192211,86209,47,103,2017-06-09 19:43:29.847000,33407,5701812
,3192253,54893,47,496,2017-06-09 20:17:10.670000,33408,5701878
,3192253,54893,47,496,2017-06-09 20:17:10.670000,33408,5701879
,3192399,144905,1179,1,2017-06-10 09:33:52.583000,33409,5702116
,3192404,108534,1179,263,2017-06-10 09:38:05.303000,33410,5702124
,3192405,226733,1179,80,2017-06-10 09:38:10.327000,33411,5702125
,3192406,84596,1179,136,2017-06-10 09:38:12.417000,33412,5702126
,3192406,84596,1179,136,2017-06-10 09:38:12.417000,33412,5702127
,3192407,264213,1179,424,2017-06-10 09:38:19.170000,33413,5702128
,3192407,264213,1179,424,2017-06-10 09:38:19.170000,33413,5702129
,3192408,267430,1179,227,2017-06-10 09:38:21.167000,33414,5702130
,3192409,86147,1179,136,2017-06-10 09:38:23.180000,33415,5702131
,3192409,86147,1179,136,2017-06-10 09:38:23.180000,33415,5702132
,3192447,270749,1179,15,2017-06-10 10:13:25.127000,33416,5702206
,3192676,260313,1179,15,2017-06-10 12:20:16.787000,33417,5702626
,3192680,260313,1179,300,2017-06-10 12:20:46.600000,33418,5702632
,3192680,260313,1179,300,2017-06-10 12:20:46.600000,33418,5702633
,3192680,260313,1179,300,2017-06-10 12:20:46.600000,33418,5702634
,3192680,260313,1179,300,2017-06-10 12:20:46.600000,33418,5702635
,3192680,260313,1179,300,2017-06-10 12:20:46.600000,33418,5702636
,3192680,260313,1179,300,2017-06-10 12:20:46.600000,33418,5702637
,3192681,260313,1179,70,2017-06-10 12:21:59.840000,33419,5702638
,3192681,260313,1179,70,2017-06-10 12:21:59.840000,33419,5702639
,3192687,228119,1179,122,2017-06-10 12:24:34.657000,33420,5702647
,3192687,228119,1179,122,2017-06-10 12:24:34.657000,33420,5702648
,3192687,228119,1179,122,2017-06-10 12:24:34.657000,33420,5702649
,3193322,204572,47,108,2017-06-10 16:38:16.360000,33421,5703785
,3193804,267578,47,108,2017-06-11 08:22:25.397000,33422,5704668
,3193805,267578,47,63,2017-06-11 08:22:26.130000,33423,5704669
,3193847,229836,47,82,2017-06-11 10:36:29.870000,33424,5704735
,3193856,150646,47,86,2017-06-11 11:02:16.683000,33425,5704750
,3193856,150646,47,86,2017-06-11 11:02:16.683000,33425,5704751
,3194111,123030,47,117,2017-06-11 19:07:14.580000,33426,5705220
,3194111,123030,47,117,2017-06-11 19:07:14.580000,33426,5705221
,3194134,250715,47,87,2017-06-11 21:28:36.887000,33427,5705261
,3194134,250715,47,87,2017-06-11 21:28:36.887000,33427,5705262
,3194180,44404,47,98,2017-06-12 09:04:41.130000,33428,5705347
,3194434,270935,93,242,2017-06-12 11:25:50.023000,33429,5705827
,3194434,270935,93,242,2017-06-12 11:25:50.023000,33429,5705828
,3194552,261143,47,158,2017-06-12 12:31:13.840000,33430,5706068
,3194552,261143,47,158,2017-06-12 12:31:13.840000,33430,5706069
,3194555,270944,93,123,2017-06-12 12:32:44.860000,33431,5706081
,3194555,270944,93,123,2017-06-12 12:32:44.860000,33431,5706082
,3194571,261140,93,0,2017-06-12 12:43:25,33433,5706109
,3194581,264343,93,154,2017-06-12 12:50:46.363000,33434,5706151
,3194582,150587,93,79,2017-06-12 12:50:48.580000,33435,5706152
,3194583,186195,93,310,2017-06-12 12:50:51.950000,33436,5706153
,3194583,186195,93,310,2017-06-12 12:50:51.950000,33436,5706154
,3194583,186195,93,310,2017-06-12 12:50:51.950000,33436,5706155
,3194584,229961,93,82,2017-06-12 12:50:58.983000,33437,5706156
,3194585,184477,93,125,2017-06-12 12:51:02.417000,33438,5706157
,3194586,168865,93,84,2017-06-12 12:51:09.233000,33439,5706158
,3194587,75313,93,123,2017-06-12 12:51:16.083000,33440,5706159
,3194588,141989,93,86,2017-06-12 12:51:18.313000,33441,5706160
,3194588,141989,93,86,2017-06-12 12:51:18.313000,33441,5706161
,3194589,168929,93,103,2017-06-12 12:51:20.340000,33442,5706162
,3194590,230144,93,342,2017-06-12 12:51:22.900000,33443,5706163
,3194590,230144,93,342,2017-06-12 12:51:22.900000,33443,5706164
,3194684,128868,47,132,2017-06-12 13:33:00.657000,33444,5706337
,3194684,128868,47,132,2017-06-12 13:33:00.657000,33444,5706338
,3194882,264279,1179,199,2017-06-12 15:07:59.023000,33445,5706780
,3194882,264279,1179,199,2017-06-12 15:07:59.023000,33445,5706781
,3194882,264279,1179,199,2017-06-12 15:07:59.023000,33445,5706782
,3195070,122083,1179,156,2017-06-12 17:36:54.917000,33446,5707211
,3195071,157243,1179,127,2017-06-12 17:37:24.057000,33447,5707212
,3195073,149143,1179,257,2017-06-12 17:37:59.487000,33448,5707216
,3195208,212670,47,146,2017-06-12 19:10:23.350000,33449,5707527
,3195208,212670,47,146,2017-06-12 19:10:23.350000,33449,5707528
,3195330,41371,2082,78,2017-06-13 08:47:55.230000,33450,5707790
,3195349,238028,2082,7.55,2017-06-13 09:35:43.467000,33451,5707815
,3195350,176288,2082,216,2017-06-13 09:35:47.927000,33452,5707816
,3195351,168992,2082,103,2017-06-13 09:35:50.173000,33453,5707817
,3195352,238012,2082,167,2017-06-13 09:35:52.467000,33454,5707818
,3195352,238012,2082,167,2017-06-13 09:35:52.467000,33454,5707819
,3195353,1408,2082,86,2017-06-13 09:35:58.613000,33455,5707820
,3195353,1408,2082,86,2017-06-13 09:35:58.613000,33455,5707821
,3195354,152907,2082,150,2017-06-13 09:36:02.497000,33456,5707822
,3195355,169003,2082,78,2017-06-13 09:36:04.773000,33457,5707823
,3195375,75668,2082,76,2017-06-13 10:29:35.090000,33458,5707859
,3195765,229011,2082,50,2017-06-13 15:52:58.490000,33459,5708725
,3195766,229011,2082,21,2017-06-13 15:53:55.603000,33460,5708726
,3195767,229011,2082,100,2017-06-13 15:54:24.430000,33461,5708727
,3195769,229011,2082,475,2017-06-13 15:55:14.617000,33462,5708731
,3195769,229011,2082,475,2017-06-13 15:55:14.617000,33462,5708732
,3195769,229011,2082,475,2017-06-13 15:55:14.617000,33462,5708733
