Totals & Averages,CHARGEID,CHARGEDESCID,LEDGERID,DCAMT,DCHGSTRT,DCHGEND,DCREATED,BNSF,SCHGDESC,DDELETED,EMPLOYEEID
,6167417.0,765.0,262726.0,23.81,2017-08-04 15:20:37.247,2017-08-12 23:59:59.000,2017-08-04 15:21:29.857,False,Rent,,1179.0
,6167418.0,773.0,262726.0,15.0,2017-08-04 15:20:37.247,2017-08-04 15:20:37.247,2017-08-04 15:21:29.857,False,Administrative Fee,,1179.0
,6167419.0,2251.0,262726.0,15.0,2017-08-04 15:21:19.437,2017-08-04 15:21:19.437,2017-08-04 15:21:29.857,False,Pad locks,,1179.0
,6167420.0,765.0,262727.0,23.81,2017-08-04 15:21:49.880,2017-08-12 23:59:59.000,2017-08-04 15:22:32.330,False,Rent,,1179.0
,6167421.0,773.0,262727.0,0.0,2017-08-04 15:21:49.880,2017-08-04 15:21:49.880,2017-08-04 15:22:32.330,False,Administrative Fee,,1179.0
,6167422.0,2251.0,262727.0,15.0,2017-08-04 15:22:24.297,2017-08-04 15:22:24.297,2017-08-04 15:22:32.330,False,Pad locks,,1179.0
,6167479.0,783.0,262734.0,9.0,2017-08-04 15:44:53.767,2017-09-03 23:59:59.000,2017-08-04 15:50:03.647,False,Insurance,,1179.0
,6167480.0,765.0,262734.0,154.0,2017-08-04 15:44:53.767,2017-09-03 23:59:59.000,2017-08-04 15:50:03.647,False,Rent,,1179.0
,6167481.0,773.0,262734.0,15.0,2017-08-04 15:44:53.767,2017-08-04 15:44:53.767,2017-08-04 15:50:03.647,False,Administrative Fee,,1179.0
,6167482.0,2251.0,262734.0,15.0,2017-08-04 15:49:09.150,2017-08-04 15:49:09.150,2017-08-04 15:50:03.647,False,Pad locks,,1179.0
,6167487.0,765.0,174434.0,78.0,2017-08-06 15:52:44.000,2017-09-05 23:59:59.000,2017-08-04 15:52:47.430,False,Rent,,1179.0
,6167528.0,765.0,179958.0,39.0,2017-08-27 16:14:10.000,2017-09-26 23:59:59.000,2017-08-04 16:14:12.397,False,Rent,,1179.0
,6167529.0,765.0,61763.0,248.0,2017-08-08 00:00:00.000,2017-09-07 23:59:59.000,2017-08-04 16:18:25.440,False,Rent,,47.0
,6167534.0,765.0,262740.0,0.0,2017-08-04 16:35:09.240,2017-09-03 23:59:59.000,2017-08-04 16:36:14.387,False,Rent,,1179.0
,6167583.0,765.0,1586.0,152.0,2017-08-19 17:17:15.000,2017-09-18 23:59:59.000,2017-08-04 17:17:19.427,False,Rent,,1179.0
,6167788.0,765.0,167274.0,125.0,2017-08-05 00:00:00.000,2017-09-04 23:59:59.997,2017-08-05 00:01:05.880,False,Rent,,46.0
,6167789.0,765.0,205488.0,108.0,2017-08-05 00:00:00.000,2017-09-04 23:59:59.997,2017-08-05 00:01:05.883,False,Rent,,46.0
,6167790.0,765.0,215488.0,63.0,2017-08-05 00:00:00.000,2017-09-04 23:59:59.997,2017-08-05 00:01:05.897,False,Rent,,46.0
,6167791.0,765.0,222782.0,82.0,2017-08-05 00:00:00.000,2017-09-04 23:59:59.997,2017-08-05 00:01:05.900,False,Rent,,46.0
,6167792.0,765.0,241995.0,189.0,2017-08-05 00:00:00.000,2017-09-04 23:59:59.997,2017-08-05 00:01:06.280,False,Rent,,46.0
,6168087.0,765.0,233148.0,127.0,2017-08-25 00:00:00.000,2017-09-24 23:59:59.000,2017-08-05 10:36:50.610,False,Rent,,1179.0
,6168170.0,765.0,262796.0,108.0,2017-08-05 11:30:38.270,2017-09-04 23:59:59.000,2017-08-05 11:34:02.117,False,Rent,,1179.0
,6168171.0,773.0,262796.0,15.0,2017-08-05 11:30:38.270,2017-08-05 11:30:38.270,2017-08-05 11:34:02.117,False,Administrative Fee,,1179.0
,6168213.0,765.0,57145.0,292.0,2017-08-06 00:00:00.000,2017-09-05 23:59:59.000,2017-08-05 12:00:53.840,False,Rent,,47.0
,6168214.0,765.0,58784.0,177.0,2017-08-06 00:00:00.000,2017-09-05 23:59:59.000,2017-08-05 12:00:54.730,False,Rent,,47.0
,6168299.0,765.0,249976.0,154.0,2017-08-15 13:06:29.000,2017-09-14 23:59:59.000,2017-08-05 13:06:32.573,False,Rent,,1179.0
,6168657.0,765.0,216878.0,108.0,2017-08-10 00:00:00.000,2017-09-09 23:59:59.000,2017-08-05 20:11:40.303,False,Rent,,47.0
,6168819.0,765.0,1745.0,121.0,2017-08-06 00:00:00.000,2017-09-05 23:59:59.997,2017-08-06 00:01:15.867,False,Rent,,46.0
,6168820.0,765.0,147446.0,77.0,2017-08-06 00:00:00.000,2017-09-05 23:59:59.997,2017-08-06 00:01:15.920,False,Rent,,46.0
,6168821.0,765.0,167323.0,103.0,2017-08-06 00:00:00.000,2017-09-05 23:59:59.997,2017-08-06 00:01:15.923,False,Rent,,46.0
,6168822.0,765.0,219990.0,63.0,2017-08-06 00:00:00.000,2017-09-05 23:59:59.997,2017-08-06 00:01:15.937,False,Rent,,46.0
,6168823.0,765.0,244391.0,108.0,2017-08-06 00:00:00.000,2017-09-05 23:59:59.997,2017-08-06 00:01:15.937,False,Rent,,46.0
,6168824.0,765.0,244919.0,82.0,2017-08-06 00:00:00.000,2017-09-05 23:59:59.997,2017-08-06 00:01:15.950,False,Rent,,46.0
,6168825.0,775.0,256812.0,15.0,2017-08-06 00:00:00.000,2017-08-06 00:00:00.000,2017-08-06 00:01:15.983,False,Late Fee,,46.0
,6168826.0,783.0,219990.0,9.0,2017-08-06 00:00:00.000,2017-09-05 23:59:59.997,2017-08-06 00:01:16.710,False,Insurance,,46.0
,6169467.0,765.0,1789.0,124.0,2017-08-07 00:00:00.000,2017-09-06 23:59:59.997,2017-08-07 00:01:05.010,False,Rent,,46.0
,6169468.0,765.0,145853.0,248.0,2017-08-07 00:00:00.000,2017-09-06 23:59:59.997,2017-08-07 00:01:05.087,False,Rent,,46.0
,6169469.0,765.0,161854.0,123.0,2017-08-07 00:00:00.000,2017-09-06 23:59:59.997,2017-08-07 00:01:05.090,False,Rent,,46.0
,6169470.0,765.0,228606.0,154.0,2017-08-07 00:00:00.000,2017-09-06 23:59:59.997,2017-08-07 00:01:05.093,False,Rent,,46.0
,6169471.0,765.0,249377.0,82.0,2017-08-07 00:00:00.000,2017-09-06 23:59:59.997,2017-08-07 00:01:05.093,False,Rent,,46.0
,6169472.0,765.0,254845.0,270.0,2017-08-07 00:00:00.000,2017-09-06 23:59:59.997,2017-08-07 00:01:05.097,False,Rent,,46.0
,6169473.0,765.0,254853.0,108.0,2017-08-07 00:00:00.000,2017-09-06 23:59:59.997,2017-08-07 00:01:05.097,False,Rent,,46.0
,6169474.0,783.0,1789.0,9.0,2017-08-07 00:00:00.000,2017-09-06 23:59:59.997,2017-08-07 00:01:05.950,False,Insurance,,46.0
,6169475.0,783.0,228606.0,9.0,2017-08-07 00:00:00.000,2017-09-06 23:59:59.997,2017-08-07 00:01:05.973,False,Insurance,,46.0
,6169994.0,765.0,50464.0,98.0,2017-08-14 00:00:00.000,2017-09-13 23:59:59.000,2017-08-07 08:49:39.153,False,Rent,,47.0
,6170009.0,765.0,255256.0,227.0,2017-08-12 00:00:00.000,2017-09-11 23:59:59.000,2017-08-07 09:18:34.517,False,Rent,,47.0
,6170201.0,765.0,81776.0,77.0,2017-08-19 12:55:52.000,2017-09-18 23:59:59.000,2017-08-07 12:55:56.787,False,Rent,,93.0
,6170202.0,765.0,33013.0,123.0,2017-09-14 12:57:18.000,2017-10-13 23:59:59.000,2017-08-07 12:57:22.480,False,Rent,,93.0
,6170209.0,765.0,55760.0,77.0,2017-08-22 00:00:00.000,2017-09-21 23:59:59.000,2017-08-07 13:06:27.793,False,Rent,,93.0
,6170210.0,783.0,55760.0,9.0,2017-08-22 00:00:00.000,2017-09-21 23:59:59.000,2017-08-07 13:06:27.793,False,Insurance,,93.0
,6170211.0,765.0,50682.0,263.0,2017-08-21 00:00:00.000,2017-09-20 23:59:59.000,2017-08-07 13:06:31.583,False,Rent,,93.0
,6170212.0,765.0,1589.0,142.0,2017-08-21 00:00:00.000,2017-09-20 23:59:59.000,2017-08-07 13:06:35.717,False,Rent,,93.0
,6170213.0,765.0,1827.0,248.0,2017-08-21 00:00:00.000,2017-09-20 23:59:59.000,2017-08-07 13:06:35.717,False,Rent,,93.0
,6170214.0,765.0,154199.0,49.0,2017-08-21 00:00:00.000,2017-09-20 23:59:59.000,2017-08-07 13:06:35.717,False,Rent,,93.0
,6170428.0,765.0,262657.0,0.0,2017-09-03 15:55:07.000,2017-10-02 23:59:59.000,2017-08-07 15:55:08.610,False,Rent,,1179.0
,6170429.0,765.0,262657.0,54.0,2017-10-03 15:55:07.000,2017-11-02 23:59:59.000,2017-08-07 15:55:08.610,False,Rent,,1179.0
,6170470.0,765.0,262965.0,76.71,2017-08-07 16:50:35.207,2017-09-04 23:59:59.000,2017-08-07 16:51:17.060,False,Rent,,1179.0
,6170471.0,773.0,262965.0,0.0,2017-08-07 16:50:35.207,2017-08-07 16:50:35.207,2017-08-07 16:51:17.060,False,Administrative Fee,,1179.0
,6170478.0,765.0,262966.0,82.0,2017-08-07 16:54:56.303,2017-09-06 23:59:59.000,2017-08-07 16:58:08.870,False,Rent,,1179.0
,6170479.0,773.0,262966.0,15.0,2017-08-07 16:54:56.303,2017-08-07 16:54:56.303,2017-08-07 16:58:08.870,False,Administrative Fee,,1179.0
,6170481.0,2251.0,262966.0,15.0,2017-08-07 16:59:56.000,2017-08-07 16:58:54.250,2017-08-07 17:00:36.993,False,Pad locks,,1179.0
,6170623.0,765.0,46973.0,80.0,2017-08-08 00:00:00.000,2017-09-07 23:59:59.997,2017-08-08 00:01:14.443,False,Rent,,46.0
,6170624.0,765.0,122415.0,111.0,2017-08-08 00:00:00.000,2017-09-07 23:59:59.997,2017-08-08 00:01:14.460,False,Rent,,46.0
,6170625.0,765.0,129520.0,123.0,2017-08-08 00:00:00.000,2017-09-07 23:59:59.997,2017-08-08 00:01:14.470,False,Rent,,46.0
,6170626.0,765.0,169954.0,60.0,2017-08-08 00:00:00.000,2017-09-07 23:59:59.997,2017-08-08 00:01:14.473,False,Rent,,46.0
,6170627.0,765.0,238173.0,78.0,2017-08-08 00:00:00.000,2017-09-07 23:59:59.997,2017-08-08 00:01:14.473,False,Rent,,46.0
,6170628.0,765.0,252010.0,82.0,2017-08-08 00:00:00.000,2017-09-07 23:59:59.997,2017-08-08 00:01:14.477,False,Rent,,46.0
,6170629.0,765.0,252067.0,108.0,2017-08-08 00:00:00.000,2017-09-07 23:59:59.997,2017-08-08 00:01:14.480,False,Rent,,46.0
,6170630.0,775.0,1507.0,15.0,2017-08-08 00:00:00.000,2017-08-08 00:00:00.000,2017-08-08 00:01:14.507,False,Late Fee,,46.0
,6170631.0,775.0,84383.0,15.0,2017-08-08 00:00:00.000,2017-08-08 00:00:00.000,2017-08-08 00:01:14.507,False,Late Fee,,46.0
,6170632.0,775.0,222434.0,15.0,2017-08-08 00:00:00.000,2017-08-08 00:00:00.000,2017-08-08 00:01:14.507,False,Late Fee,,46.0
,6170633.0,783.0,129520.0,9.0,2017-08-08 00:00:00.000,2017-09-07 23:59:59.997,2017-08-08 00:01:15.213,False,Insurance,,46.0
,6170634.0,783.0,46973.0,9.0,2017-08-08 00:00:00.000,2017-09-07 23:59:59.997,2017-08-08 00:01:15.217,False,Insurance,,46.0
,6170635.0,783.0,252067.0,9.0,2017-08-08 00:00:00.000,2017-09-07 23:59:59.997,2017-08-08 00:01:15.227,False,Insurance,,46.0
,6171608.0,765.0,1524.0,89.0,2017-08-09 00:00:00.000,2017-09-08 23:59:59.997,2017-08-09 00:00:56.227,False,Rent,,46.0
,6171609.0,765.0,159680.0,61.0,2017-08-09 00:00:00.000,2017-09-08 23:59:59.997,2017-08-09 00:00:56.243,False,Rent,,46.0
,6171610.0,765.0,164892.0,0.0,2017-08-09 00:00:00.000,2017-09-08 23:59:59.997,2017-08-09 00:00:56.247,False,Rent,,46.0
,6171611.0,765.0,170604.0,78.0,2017-08-09 00:00:00.000,2017-09-08 23:59:59.997,2017-08-09 00:00:56.247,False,Rent,,46.0
,6171612.0,765.0,178878.0,78.0,2017-08-09 00:00:00.000,2017-09-08 23:59:59.997,2017-08-09 00:00:56.250,False,Rent,,46.0
,6171613.0,765.0,184828.0,131.0,2017-08-09 00:00:00.000,2017-09-08 23:59:59.997,2017-08-09 00:00:56.250,False,Rent,,46.0
,6171614.0,765.0,207423.0,189.0,2017-08-09 00:00:00.000,2017-09-08 23:59:59.997,2017-08-09 00:00:56.253,False,Rent,,46.0
,6171615.0,765.0,207560.0,108.0,2017-08-09 00:00:00.000,2017-09-08 23:59:59.997,2017-08-09 00:00:56.253,False,Rent,,46.0
,6171616.0,765.0,207563.0,82.0,2017-08-09 00:00:00.000,2017-09-08 23:59:59.997,2017-08-09 00:00:56.257,False,Rent,,46.0
,6171617.0,765.0,215864.0,82.0,2017-08-09 00:00:00.000,2017-09-08 23:59:59.997,2017-08-09 00:00:56.257,False,Rent,,46.0
,6171618.0,765.0,220212.0,82.0,2017-08-09 00:00:00.000,2017-09-08 23:59:59.997,2017-08-09 00:00:56.257,False,Rent,,46.0
,6171619.0,765.0,223181.0,82.0,2017-08-09 00:00:00.000,2017-09-08 23:59:59.997,2017-08-09 00:00:56.260,False,Rent,,46.0
,6171620.0,765.0,242291.0,82.0,2017-08-09 00:00:00.000,2017-09-08 23:59:59.997,2017-08-09 00:00:56.260,False,Rent,,46.0
,6171621.0,765.0,255046.0,82.0,2017-08-09 00:00:00.000,2017-09-08 23:59:59.997,2017-08-09 00:00:56.263,False,Rent,,46.0
,6171622.0,765.0,255061.0,82.0,2017-08-09 00:00:00.000,2017-09-08 23:59:59.997,2017-08-09 00:00:56.263,False,Rent,,46.0
,6171623.0,775.0,1650.0,15.0,2017-08-09 00:00:00.000,2017-08-09 00:00:00.000,2017-08-09 00:00:56.303,False,Late Fee,,46.0
,6171624.0,775.0,246299.0,15.0,2017-08-09 00:00:00.000,2017-08-09 00:00:00.000,2017-08-09 00:00:56.303,False,Late Fee,,46.0
,6171625.0,776.0,158736.0,25.0,2017-08-09 00:00:00.000,2017-08-09 00:00:00.000,2017-08-09 00:00:56.897,False,Late Fee #2,,46.0
,6171626.0,776.0,206578.0,25.0,2017-08-09 00:00:00.000,2017-08-09 00:00:00.000,2017-08-09 00:00:56.897,False,Late Fee #2,,46.0
,6171627.0,776.0,221559.0,25.0,2017-08-09 00:00:00.000,2017-08-09 00:00:00.000,2017-08-09 00:00:56.897,False,Late Fee #2,,46.0
,6171628.0,783.0,159680.0,9.0,2017-08-09 00:00:00.000,2017-09-08 23:59:59.997,2017-08-09 00:00:57.037,False,Insurance,,46.0
,6171629.0,783.0,1524.0,9.0,2017-08-09 00:00:00.000,2017-09-08 23:59:59.997,2017-08-09 00:00:57.040,False,Insurance,,46.0
,6171630.0,783.0,178878.0,9.0,2017-08-09 00:00:00.000,2017-09-08 23:59:59.997,2017-08-09 00:00:57.040,False,Insurance,,46.0
,6171631.0,783.0,184828.0,13.0,2017-08-09 00:00:00.000,2017-09-08 23:59:59.997,2017-08-09 00:00:57.043,False,Insurance,,46.0
,6171632.0,783.0,207563.0,30.0,2017-08-09 00:00:00.000,2017-09-08 23:59:59.997,2017-08-09 00:00:57.043,False,Insurance,,46.0
,6171633.0,783.0,215864.0,9.0,2017-08-09 00:00:00.000,2017-09-08 23:59:59.997,2017-08-09 00:00:57.047,False,Insurance,,46.0
,6171976.0,765.0,252191.0,82.0,2017-08-10 09:57:35.000,2017-09-09 23:59:59.000,2017-08-09 09:57:43.437,False,Rent,,1212.0
,6172029.0,765.0,263067.0,131.0,2017-08-09 10:50:34.750,2017-09-08 23:59:59.000,2017-08-09 10:53:34.603,False,Rent,,1212.0
,6172030.0,773.0,263067.0,15.0,2017-08-09 10:50:34.750,2017-08-09 10:50:34.750,2017-08-09 10:53:34.603,False,Administrative Fee,,1212.0
,6172138.0,765.0,263082.0,82.0,2017-08-09 13:33:17.940,2017-09-08 23:59:59.000,2017-08-09 13:36:34.687,False,Rent,,1212.0
,6172139.0,773.0,263082.0,15.0,2017-08-09 13:33:17.940,2017-08-09 13:33:17.940,2017-08-09 13:36:34.687,False,Administrative Fee,,1212.0
,6172220.0,765.0,255267.0,108.0,2017-08-12 14:43:05.000,2017-09-11 23:59:59.000,2017-08-09 14:43:13.660,False,Rent,,1212.0
,6172236.0,765.0,163047.0,127.0,2017-08-16 00:00:00.000,2017-09-15 23:59:59.000,2017-08-09 15:01:31.590,False,Rent,,1212.0
,6172237.0,765.0,158076.0,255.0,2017-08-24 00:00:00.000,2017-09-23 23:59:59.000,2017-08-09 15:01:34.430,False,Rent,,1212.0
,6172246.0,2251.0,170659.0,15.0,2017-08-09 15:09:23.000,2017-08-09 15:09:16.083,2017-08-09 15:09:26.050,False,Pad locks,,1212.0
,6172257.0,765.0,262079.0,189.0,2017-08-28 15:13:32.000,2017-09-27 23:59:59.000,2017-08-09 15:13:33.840,False,Rent,,1212.0
,6172288.0,765.0,167948.0,103.0,2017-08-13 15:22:10.000,2017-09-12 23:59:59.000,2017-08-09 15:22:15.273,False,Rent,,1212.0
,6172289.0,783.0,167948.0,9.0,2017-08-13 00:00:00.000,2017-09-12 23:59:59.000,2017-08-09 15:22:15.273,False,Insurance,,1212.0
,6172583.0,765.0,1632.0,77.0,2017-08-10 00:00:00.000,2017-09-09 23:59:59.997,2017-08-10 00:01:00.640,False,Rent,,46.0
,6172584.0,765.0,91664.0,66.0,2017-08-10 00:00:00.000,2017-09-09 23:59:59.997,2017-08-10 00:01:00.647,False,Rent,,46.0
,6172585.0,765.0,107113.0,227.0,2017-08-10 00:00:00.000,2017-09-09 23:59:59.997,2017-08-10 00:01:00.650,False,Rent,,46.0
,6172586.0,765.0,129211.0,260.0,2017-08-10 00:00:00.000,2017-09-09 23:59:59.997,2017-08-10 00:01:00.650,False,Rent,,46.0
,6172587.0,765.0,217534.0,263.0,2017-08-10 00:00:00.000,2017-09-09 23:59:59.997,2017-08-10 00:01:00.657,False,Rent,,46.0
,6172588.0,765.0,220316.0,80.0,2017-08-10 00:00:00.000,2017-09-09 23:59:59.997,2017-08-10 00:01:00.667,False,Rent,,46.0
,6172589.0,765.0,220694.0,70.0,2017-08-10 00:00:00.000,2017-09-09 23:59:59.997,2017-08-10 00:01:00.673,False,Rent,,46.0
,6172590.0,765.0,249399.0,126.0,2017-08-10 00:00:00.000,2017-09-09 23:59:59.997,2017-08-10 00:01:00.677,False,Rent,,46.0
,6172591.0,765.0,249624.0,82.0,2017-08-10 00:00:00.000,2017-09-09 23:59:59.997,2017-08-10 00:01:00.687,False,Rent,,46.0
,6172592.0,765.0,252235.0,227.0,2017-08-10 00:00:00.000,2017-09-09 23:59:59.997,2017-08-10 00:01:00.690,False,Rent,,46.0
,6172593.0,765.0,254486.0,108.0,2017-08-10 00:00:00.000,2017-09-09 23:59:59.997,2017-08-10 00:01:00.690,False,Rent,,46.0
,6172594.0,765.0,257713.0,63.0,2017-08-10 00:00:00.000,2017-09-09 23:59:59.997,2017-08-10 00:01:00.693,False,Rent,,46.0
,6172595.0,783.0,1632.0,9.0,2017-08-10 00:00:00.000,2017-09-09 23:59:59.997,2017-08-10 00:01:01.770,False,Insurance,,46.0
,6172596.0,783.0,249624.0,9.0,2017-08-10 00:00:00.000,2017-09-09 23:59:59.997,2017-08-10 00:01:01.787,False,Insurance,,46.0
,6173029.0,765.0,263161.0,82.0,2017-08-10 12:41:18.017,2017-09-09 23:59:59.000,2017-08-10 12:47:18.940,False,Rent,,1212.0
,6173030.0,773.0,263161.0,15.0,2017-08-10 12:41:18.017,2017-08-10 12:41:18.017,2017-08-10 12:47:18.940,False,Administrative Fee,,1212.0
,6173031.0,2251.0,263161.0,15.0,2017-08-10 12:44:56.913,2017-08-10 12:44:56.913,2017-08-10 12:47:18.940,False,Pad locks,,1212.0
,6173287.0,765.0,257868.0,82.0,2017-08-12 00:00:00.000,2017-09-11 23:59:59.000,2017-08-10 15:41:20.967,False,Rent,,47.0
,6173323.0,765.0,263201.0,82.0,2017-08-10 16:19:20.480,2017-09-09 23:59:59.000,2017-08-10 16:22:34.093,False,Rent,2017-08-10 16:23:18.710,1212.0
,6173324.0,773.0,263201.0,15.0,2017-08-10 16:19:20.480,2017-08-10 16:19:20.480,2017-08-10 16:22:34.093,False,Administrative Fee,2017-08-10 16:23:18.710,1212.0
,6173328.0,765.0,263202.0,82.0,2017-08-10 16:26:43.567,2017-09-09 23:59:59.000,2017-08-10 16:27:50.867,False,Rent,,1212.0
,6173329.0,773.0,263202.0,15.0,2017-08-10 16:26:43.567,2017-08-10 16:26:43.567,2017-08-10 16:27:50.867,False,Administrative Fee,,1212.0
,6173419.0,765.0,263206.0,82.0,2017-08-10 17:08:44.890,2017-09-09 23:59:59.000,2017-08-10 17:08:54.000,False,Rent,,1212.0
,6173997.0,765.0,1505.0,77.0,2017-08-11 00:00:00.000,2017-09-10 23:59:59.997,2017-08-11 00:01:02.987,False,Rent,,46.0
,6173998.0,765.0,58565.0,77.0,2017-08-11 00:00:00.000,2017-09-10 23:59:59.997,2017-08-11 00:01:03.000,False,Rent,,46.0
,6173999.0,765.0,183301.0,125.0,2017-08-11 00:00:00.000,2017-09-10 23:59:59.997,2017-08-11 00:01:03.010,False,Rent,,46.0
,6174000.0,765.0,223293.0,82.0,2017-08-11 00:00:00.000,2017-09-10 23:59:59.997,2017-08-11 00:01:03.013,False,Rent,,46.0
,6174001.0,765.0,246989.0,82.0,2017-08-11 00:00:00.000,2017-09-10 23:59:59.997,2017-08-11 00:01:03.020,False,Rent,,46.0
,6174002.0,765.0,247509.0,82.0,2017-08-11 00:00:00.000,2017-09-10 23:59:59.997,2017-08-11 00:01:03.020,False,Rent,,46.0
,6174003.0,765.0,249871.0,154.0,2017-08-11 00:00:00.000,2017-09-10 23:59:59.997,2017-08-11 00:01:03.020,False,Rent,,46.0
,6174004.0,765.0,252276.0,63.0,2017-08-11 00:00:00.000,2017-09-10 23:59:59.997,2017-08-11 00:01:03.023,False,Rent,,46.0
,6174005.0,765.0,257171.0,268.0,2017-08-11 00:00:00.000,2017-09-10 23:59:59.997,2017-08-11 00:01:03.023,False,Rent,,46.0
,6174006.0,775.0,230281.0,15.0,2017-08-11 00:00:00.000,2017-08-11 00:00:00.000,2017-08-11 00:01:03.053,False,Late Fee,,46.0
,6174007.0,775.0,255454.0,15.0,2017-08-11 00:00:00.000,2017-08-11 00:00:00.000,2017-08-11 00:01:03.053,False,Late Fee,,46.0
,6177815.0,771.0,246299.0,100.0,2017-08-11 09:57:38.537,2017-08-11 09:57:38.537,2017-08-11 09:57:38.537,False,Auction Fee,,1212.0
,6177968.0,765.0,150771.0,257.0,2017-08-20 12:20:46.000,2017-09-19 23:59:59.000,2017-08-11 12:21:01.040,False,Rent,,1212.0
,6177974.0,765.0,238081.0,158.0,2017-08-16 12:25:23.000,2017-09-15 23:59:59.000,2017-08-11 12:25:27.020,False,Rent,,1212.0
,6177976.0,765.0,1615.0,102.0,2017-12-03 12:27:33.000,2018-01-02 23:59:59.000,2017-08-11 12:27:37.827,False,Rent,,1212.0
,6177977.0,783.0,1615.0,9.0,2017-12-03 00:00:00.000,2018-01-02 23:59:59.000,2017-08-11 12:27:37.827,False,Insurance,,1212.0
,6177984.0,765.0,223445.0,63.0,2017-08-12 12:31:14.000,2017-09-11 23:59:59.000,2017-08-11 12:31:17.990,False,Rent,,1212.0
,6177985.0,765.0,225776.0,131.0,2017-09-12 12:31:14.000,2017-10-11 23:59:59.000,2017-08-11 12:31:17.990,False,Rent,,1212.0
,6178101.0,765.0,1698.0,77.0,2017-08-12 13:50:06.000,2017-09-11 23:59:59.000,2017-08-11 13:50:11.600,False,Rent,,1212.0
,6178102.0,765.0,159194.0,80.0,2017-08-12 13:50:06.000,2017-09-11 23:59:59.000,2017-08-11 13:50:11.600,False,Rent,,1212.0
,6178202.0,765.0,159929.0,59.0,2017-08-24 15:21:44.000,2017-09-23 23:59:59.000,2017-08-11 15:21:49.227,False,Rent,,1179.0
,6178494.0,765.0,81416.0,123.0,2017-08-12 00:00:00.000,2017-09-11 23:59:59.997,2017-08-12 00:01:11.027,False,Rent,,46.0
,6178495.0,765.0,93421.0,102.0,2017-08-12 00:00:00.000,2017-09-11 23:59:59.997,2017-08-12 00:01:11.060,False,Rent,,46.0
,6178496.0,765.0,118366.0,119.0,2017-08-12 00:00:00.000,2017-09-11 23:59:59.997,2017-08-12 00:01:11.073,False,Rent,,46.0
,6178497.0,765.0,143363.0,77.0,2017-08-12 00:00:00.000,2017-09-11 23:59:59.997,2017-08-12 00:01:11.080,False,Rent,,46.0
,6178498.0,765.0,167855.0,103.0,2017-08-12 00:00:00.000,2017-09-11 23:59:59.997,2017-08-12 00:01:11.083,False,Rent,,46.0
,6178499.0,765.0,185026.0,114.0,2017-08-12 00:00:00.000,2017-09-11 23:59:59.997,2017-08-12 00:01:11.090,False,Rent,,46.0
,6178500.0,765.0,203316.0,114.0,2017-08-12 00:00:00.000,2017-09-11 23:59:59.997,2017-08-12 00:01:11.093,False,Rent,,46.0
,6178501.0,765.0,223443.0,189.0,2017-08-12 00:00:00.000,2017-09-11 23:59:59.997,2017-08-12 00:01:11.100,False,Rent,,46.0
,6178502.0,765.0,228848.0,108.0,2017-08-12 00:00:00.000,2017-09-11 23:59:59.997,2017-08-12 00:01:11.100,False,Rent,,46.0
,6178503.0,765.0,235401.0,60.0,2017-08-12 00:00:00.000,2017-09-11 23:59:59.997,2017-08-12 00:01:11.130,False,Rent,,46.0
,6178504.0,765.0,235737.0,153.0,2017-08-12 00:00:00.000,2017-09-11 23:59:59.997,2017-08-12 00:01:11.133,False,Rent,,46.0
,6178505.0,765.0,249738.0,94.0,2017-08-12 00:00:00.000,2017-09-11 23:59:59.997,2017-08-12 00:01:11.140,False,Rent,,46.0
,6178506.0,765.0,252344.0,108.0,2017-08-12 00:00:00.000,2017-09-11 23:59:59.997,2017-08-12 00:01:11.143,False,Rent,,46.0
,6178507.0,765.0,252346.0,63.0,2017-08-12 00:00:00.000,2017-09-11 23:59:59.997,2017-08-12 00:01:11.153,False,Rent,,46.0
,6178508.0,776.0,152543.0,25.0,2017-08-12 00:00:00.000,2017-08-12 00:00:00.000,2017-08-12 00:01:12.107,False,Late Fee #2,,46.0
,6178509.0,783.0,143363.0,9.0,2017-08-12 00:00:00.000,2017-09-11 23:59:59.997,2017-08-12 00:01:12.260,False,Insurance,,46.0
,6178510.0,783.0,118366.0,9.0,2017-08-12 00:00:00.000,2017-09-11 23:59:59.997,2017-08-12 00:01:12.260,False,Insurance,,46.0
,6181017.0,765.0,263311.0,76.71,2017-08-12 10:26:58.043,2017-09-09 23:59:59.000,2017-08-12 10:27:03.000,False,Rent,,1179.0
,6181025.0,765.0,86393.0,177.0,2017-08-27 00:00:00.000,2017-09-26 23:59:59.000,2017-08-12 10:34:53.207,False,Rent,,93.0
,6181026.0,765.0,93355.0,127.0,2017-08-14 00:00:00.000,2017-09-13 23:59:59.000,2017-08-12 10:34:58.633,False,Rent,,93.0
,6181027.0,783.0,93355.0,9.0,2017-08-14 00:00:00.000,2017-09-13 23:59:59.000,2017-08-12 10:34:58.633,False,Insurance,,93.0
,6181343.0,783.0,263331.0,9.0,2017-08-12 12:37:55.677,2017-09-11 23:59:59.000,2017-08-12 12:41:23.937,False,Insurance,,93.0
,6181344.0,765.0,263331.0,82.0,2017-08-12 12:37:55.677,2017-09-11 23:59:59.000,2017-08-12 12:41:23.937,False,Rent,,93.0
,6181345.0,773.0,263331.0,15.0,2017-08-12 12:37:55.677,2017-08-12 12:37:55.677,2017-08-12 12:41:23.937,False,Administrative Fee,,93.0
